item_id,interaction_count
1590173651,5
1590173171,5
1590173279,5
1590173384,5
1590173503,5
1590173554,5
1590173589,5
1591392454,5
1591393213,5
1593277741,5
1592288960,5
1592539025,5
1592539068,5
1592539203,5
1592539297,5
1592539637,5
1592539823,5
1592540244,5
1592554954,5
1592571212,5
1592572049,5
1592572235,5
1592572340,5
1592572359,5
1592572421,5
1592572677,5
1592538916,5
1592538908,5
1592538592,5
1592537405,5
1592533418,5
1592534619,5
159253547X,5
1592535909,5
1592536271,5
1592537146,5
1592537472,5
1592538584,5
159253757X,5
1592537812,5
1592538193,5
1592538312,5
1592538479,5
1592538533,5
1592572715,5
1592572758,5
1592573096,5
1592641970,5
1592578691,5
1592579523,5
1592579698,5
1592579701,5
1592641563,5
159264158X,5
1592642195,5
1592578209,5
159264256X,5
1592660355,5
1592701329,5
1592701388,5
1592701523,5
1592703224,5
1592578292,5
1592578039,5
1592573355,5
1592575501,5
159257369X,5
159257419X,5
1592574335,5
1592574564,5
1592574882,5
1592575196,5
1592575617,5
1592577261,5
1592575986,5
1592576141,5
1592576893,5
1592576923,5
1592576966,5
1592577075,5
1592532683,5
1592532675,5
1592531989,5
1592339336,5
1592336078,5
1592336434,5
1592336485,5
1592337074,5
1592337120,5
1592339093,5
1592339441,5
1592335241,5
1592350321,5
1592400787,5
1592400868,5
1592401163,5
159240121X,5
1592401406,5
1592335527,5
1592334873,5
1592401562,5
1592333699,5
159233055X,5
1592330940,5
159233170X,5
1592331807,5
1592331971,5
1592332595,5
1592334059,5
1592334598,5
159233413X,5
1592334156,5
1592334172,5
1592334199,5
1592334210,5
1592334466,5
1592401465,5
1592402097,5
1592531954,5
1592408931,5
1592408117,5
1592408230,5
1592408443,5
1592408648,5
1592408680,5
1592408761,5
1592409075,5
1592407307,5
1592409652,5
1592409660,5
1592441300,5
1592530311,5
1592531083,5
1592531938,5
1592407951,5
1592407277,5
1592402100,5
1592405215,5
1592402771,5
1592402992,5
1592403530,5
159240362X,5
1592404537,5
1592404812,5
159240555X,5
1592406343,5
1592405592,5
1592405711,5
1592405789,5
1592406068,5
159240619X,5
1592406270,5
1592703534,5
1592760457,5
1592764053,5
1593094027,5
1593091389,5
1593091656,5
1593092784,5
1593092822,5
1593093934,5
1593093950,5
1593094434,5
1593091273,5
1593094493,5
159309471X,5
1593095155,5
1593095228,5
1593100515,5
1593101619,5
1593091362,5
1593090382,5
1593103891,5
1593082029,5
1593081235,5
1593081324,5
1593081405,5
1593081480,5
1593081529,5
1593081715,5
1593082266,5
1593090323,5
1593082479,5
1593082754,5
1593082770,5
1593083572,5
1593083653,5
159309020X,5
1593102909,5
1593104448,5
1593080778,5
1593271697,5
1593270682,5
1593270771,5
1593271182,5
1593271212,5
159327145X,5
1593271492,5
1593271700,5
1593270550,5
1593271859,5
159327209X,5
1593272189,5
1593272715,5
1593275277,5
1593275544,5
1593270577,5
159327050X,5
1593106475,5
1593155980,5
1593109245,5
1593154755,5
159315514X,5
1593155492,5
1593155603,5
1593155638,5
1593156847,5
1593252471,5
1593156979,5
1593161344,5
1593166672,5
1593169973,5
1593173369,5
1593174004,5
159308112X,5
1593080697,5
1592764932,5
1592983561,5
1592911129,5
1592911625,5
1592911706,5
1592911889,5
1592912109,5
1592912222,5
1592984622,5
1592910971,5
1592985041,5
1592985068,5
159298570X,5
1592994881,5
1592995047,5
1593070535,5
1592911080,5
1592910874,5
1593071329,5
1592803075,5
1592767109,5
1592767990,5
1592796990,5
1592797016,5
159279968X,5
1592802907,5
159280375X,5
159291084X,5
1592858945,5
1592869971,5
1592910378,5
159291053X,5
1592910602,5
1592910629,5
1593070896,5
1593071639,5
1593080638,5
1593079362,5
1593077734,5
1593077807,5
159307882X,5
1593079265,5
1593079303,5
1593079354,5
1593079427,5
1593077114,5
1593080131,5
1593080158,5
1593080298,5
1593080425,5
159308045X,5
1593080492,5
159307770X,5
1593076959,5
1593071884,5
1593073550,5
1593072066,5
1593072570,5
1593072694,5
1593072805,5
1593072902,5
1593073488,5
1593074204,5
1593076908,5
1593074212,5
1593075286,5
1593075502,5
159307574X,5
1593076134,5
1593076762,5
1592321879,5
1592288839,5
1591393450,5
1592288510,5
1591840333,5
1591840570,5
1591840635,5
1591840783,5
1591841089,5
1591841240,5
1591841321,5
1591841925,5
1591842034,5
1591842115,5
159184245X,5
1591842662,5
1591842727,5
1591842859,5
159184309X,5
1591840139,5
1591829399,5
1591828783,5
1591822572,5
1591810531,5
1591810698,5
1591811805,5
1591820057,5
1591821568,5
1591822394,5
1591822998,5
159182740X,5
159182303X,5
159182320X,5
1591824850,5
1591825067,5
1591825490,5
1591826624,5
1591843219,5
1591843235,5
159184357X,5
1591859611,5
1591852862,5
1591856272,5
1591858038,5
1591858739,5
1591858836,5
1591859247,5
1591859689,5
159184813X,5
1591860008,5
1591860105,5
159186044X,5
1591862256,5
1591862507,5
1591862531,5
1591851726,5
1591847982,5
1591843782,5
1591844819,5
1591843847,5
1591844053,5
1591844460,5
1591844584,5
159184469X,5
1591844738,5
1591845300,5
1591847788,5
1591845661,5
159184620X,5
1591846331,5
1591846811,5
1591847192,5
1591847281,5
1591797934,5
1591797845,5
1591797705,5
159143288X,5
159143131X,5
1591431387,5
1591431476,5
1591431743,5
1591431921,5
1591432235,5
1591450071,5
1591431123,5
1591451663,5
1591452619,5
1591453283,5
1591453321,5
1591453585,5
1591454808,5
1591431298,5
1591430925,5
1591521270,5
1591399688,5
1591394139,5
1591394368,5
1591395631,5
1591396174,5
1591396921,5
1591397200,5
1591411726,5
1591430860,5
1591421322,5
1591422078,5
1591430062,5
159143047X,5
1591430534,5
1591430569,5
1591473098,5
1591562090,5
1591797322,5
1591793211,5
1591790603,5
1591790778,5
1591791359,5
1591791987,5
1591792088,5
1591792223,5
1591793629,5
1591748089,5
1591794730,5
1591794978,5
1591795508,5
1591795648,5
1591797101,5
1591797306,5
1591790034,5
1591746744,5
1591566088,5
1591666813,5
1591567440,5
159158129X,5
1591584345,5
159160494X,5
1591641586,5
1591660084,5
1591667062,5
1591745705,5
1591668646,5
1591669294,5
159174167X,5
1591743656,5
1591743710,5
1591745047,5
1591863961,5
159186397X,5
1591864011,5
1592230555,5
1592173888,5
1592174868,5
1592220010,5
1592220037,5
1592220096,5
1592220134,5
1592231276,5
1592173187,5
1592231977,5
1592232078,5
1592232167,5
1592232310,5
1592232663,5
1592232671,5
1592173780,5
1592172555,5
1592233821,5
1592123856,5
1592123309,5
1592123325,5
1592123384,5
159212352X,5
1592123597,5
159212366X,5
1592123988,5
159217096X,5
159212870X,5
1592140491,5
159217065X,5
1592170706,5
1592170757,5
1592170765,5
1592233805,5
1592234038,5
1592123198,5
1592285902,5
1592282962,5
1592283047,5
1592283195,5
1592284353,5
1592285686,5
1592285848,5
1592286151,5
1592282342,5
1592286283,5
1592286461,5
1592286844,5
1592286941,5
1592287115,5
1592287441,5
1592282873,5
1592282083,5
1592234801,5
1592236588,5
1592234860,5
1592235042,5
1592235999,5
1592236081,5
159223626X,5
1592236553,5
1592237061,5
1592282075,5
1592237193,5
1592239145,5
1592239528,5
159228065X,5
1592281400,5
1592281885,5
1592123287,5
1592123171,5
1591864267,5
1591932289,5
1591886872,5
1591930340,5
1591930561,5
1591930790,5
159193091X,5
1591931657,5
1591932483,5
1591886015,5
1591933048,5
1591933099,5
1591933218,5
1591933854,5
1591935288,5
159193592X,5
1591886570,5
1591881692,5
159193642X,5
1591866081,5
1591864674,5
1591865263,5
159186528X,5
1591865522,5
1591865662,5
1591865867,5
1591866103,5
159188165X,5
1591866197,5
1591866200,5
1591866308,5
1591866642,5
1591881099,5
1591881102,5
1591936403,5
1591938244,5
1592122973,5
1592009123,5
1592000851,5
1592002056,5
1592004318,5
1592004997,5
1592007287,5
1592008143,5
1592121756,5
1592000096,5
1592122477,5
1592122493,5
1592122736,5
1592122787,5
1592122868,5
1592122949,5
1592000673,5
1591983266,5
1591938392,5
1591942950,5
1591940036,5
1591940222,5
1591940699,5
1591940710,5
1591941911,5
1591942152,5
1591943094,5
1591968097,5
1591953073,5
1591953138,5
1591953359,5
1591953367,5
1591953421,5
1591960436,5
1599951118,5
1599951983,5
1599953188,5
1609804260,5
1610660250,5
1610672895,5
1610673697,5
1610674065,5
1610675363,5
1610697278,5
1610722124,5
1610722159,5
1610722442,5
1610723260,5
1610723309,5
1610723880,5
1610723899,5
1610724844,5
1610725077,5
1610660161,5
1610530136,5
1610465547,5
1610454715,5
1610397886,5
1610398386,5
1610398599,5
1610398688,5
1610401182,5
1610451082,5
1610455002,5
1610464427,5
1610456041,5
161045748X,5
161045832X,5
1610458362,5
1610460103,5
1610462432,5
1610728270,5
1610730143,5
1610881354,5
1611162602,5
1611139082,5
1611139783,5
161116088X,5
1611160952,5
1611161983,5
1611162203,5
1611163145,5
1611135532,5
1611163250,5
1611163536,5
1611164141,5
1611164826,5
1611170834,5
1611170885,5
1611136849,5
1611135478,5
1610914651,5
1611090024,5
1610914929,5
1610915267,5
1610916778,5
1610918320,5
1610974999,5
1611043301,5
1611090636,5
1611134919,5
1611099374,5
161113045X,5
1611130603,5
1611132584,5
1611132967,5
1611134749,5
1610397673,5
161039755X,5
1610397495,5
1610091280,5
161009008X,5
161009011X,5
1610090608,5
1610090705,5
1610091078,5
1610091221,5
1610091450,5
1610050088,5
1610091558,5
1610091566,5
1610091965,5
1610101669,5
1610161920,5
1610166442,5
1610090055,5
161004875X,5
1610166744,5
1609880250,5
1609806204,5
160980645X,5
1609806530,5
1609807154,5
1609807472,5
1609809181,5
1609910540,5
1609991303,5
1609914805,5
1609929241,5
160992925X,5
1609942809,5
1609947975,5
1609964969,5
1610166450,5
1610171365,5
1610397398,5
1610395875,5
1610393481,5
1610393910,5
1610394151,5
1610394674,5
1610395506,5
1610395735,5
161039609X,5
1610393341,5
1610396324,5
1610396529,5
1610396669,5
1610396952,5
1610397258,5
1610397290,5
1610393406,5
1610393074,5
1610261690,5
1610373006,5
1610337409,5
1610350073,5
1610351495,5
161035222X,5
1610352548,5
1610361776,5
1610390555,5
1610393058,5
1610390709,5
1610390725,5
1610390946,5
1610391055,5
1610392337,5
1610392957,5
1611173515,5
1611174309,5
161117600X,5
1611802881,5
1611800927,5
1611801028,5
1611801575,5
1611801702,5
1611802628,5
1611802784,5
1611803691,5
1611792452,5
1611804256,5
1611804515,5
1611804558,5
1611804604,5
1611804701,5
1611806577,5
1611800218,5
1611792401,5
1611807131,5
1611762472,5
1611749247,5
1611760445,5
1611761093,5
1611761115,5
1611761387,5
1611761786,5
1611762499,5
1611792290,5
1611762561,5
1611763479,5
1611763940,5
1611764572,5
1611764777,5
1611792053,5
1611806860,5
1611807360,5
1611745500,5
1612002188,5
1611948770,5
1612000959,5
1612000983,5
1612001238,5
1612001262,5
1612001998,5
161200234X,5
1611947014,5
161200282X,5
1612003079,5
1612003095,5
1612003222,5
1612003974,5
1612004040,5
161194841X,5
1611945909,5
1611808243,5
1611881382,5
1611808979,5
161185475X,5
1611861446,5
1611863899,5
1611880238,5
1611880718,5
1611881455,5
161194466X,5
1611882176,5
1611882850,5
1611942993,5
1611943760,5
1611943795,5
1611944007,5
1611749085,5
1611745470,5
1611176190,5
1611450047,5
1611297699,5
1611299144,5
1611383463,5
1611383943,5
1611384451,5
1611384915,5
1611450098,5
1611250080,5
1611450101,5
1611450195,5
1611450578,5
1611453089,5
161145462X,5
1611454948,5
1611250463,5
1611215617,5
1611458773,5
1611211654,5
161117631X,5
1611210771,5
1611210887,5
1611211131,5
1611211166,5
1611211220,5
161121212X,5
1611215196,5
1611212960,5
1611213193,5
1611213754,5
1611214068,5
1611214300,5
1611214327,5
161145784X,5
1611530288,5
1611745055,5
1611690374,5
1611685400,5
1611687152,5
1611687659,5
1611687934,5
1611687969,5
1611689236,5
1611690412,5
1611685257,5
1611720265,5
1611720524,5
1611720575,5
1611730244,5
1611736137,5
1611742552,5
1611685346,5
1611685125,5
1611530296,5
1611599695,5
1611532590,5
1611534844,5
1611599024,5
1611599091,5
1611599431,5
1611599660,5
1611600243,5
1611684412,5
1611631912,5
1611680069,5
1611683661,5
1611683807,5
1611684013,5
1611684269,5
1609805925,5
160980418X,5
161200427X,5
1609803833,5
1608868451,5
1608869059,5
1608869113,5
160886913X,5
1608869571,5
1608869814,5
1608870731,5
1608871835,5
1608871843,5
1608872041,5
160887219X,5
1608872408,5
1608872815,5
1608873765,5
160887401X,5
1608867803,5
1608867730,5
1608867676,5
1608864472,5
1608862992,5
1608863565,5
1608863972,5
1608864278,5
1608864308,5
1608864421,5
1608864960,5
1608867536,5
1608865487,5
1608866599,5
1608866831,5
1608867455,5
1608867463,5
1608867501,5
1608874192,5
1608874370,5
1608874494,5
1608957519,5
1608952223,5
1608952304,5
1608954595,5
1608955125,5
1608956911,5
1608957195,5
1608958434,5
1608937550,5
1608959775,5
1608959856,5
1608970183,5
160898141X,5
1608999300,5
1609000501,5
1608939138,5
1608936414,5
1608874745,5
160887785X,5
1608874796,5
1608874923,5
1608875148,5
1608875520,5
1608876810,5
1608876861,5
1608878325,5
1608935787,5
1608878848,5
1608879224,5
1608879828,5
1608931854,5
1608934527,5
1608935701,5
1608862860,5
1608862518,5
1608860906,5
1608324338,5
1608320014,5
1608320197,5
1608320642,5
1608321452,5
1608322483,5
160832382X,5
1608324443,5
1608317463,5
1608325814,5
160840840X,5
1608429962,5
1608440877,5
1608443906,5
1608447251,5
1608318001,5
1608312674,5
1608461491,5
1608199177,5
1608197107,5
1608197239,5
1608198308,5
1608198510,5
1608198626,5
1608199142,5
1608199444,5
1608311376,5
1608199673,5
1608200132,5
1608200523,5
1608203174,5
1608310175,5
1608311007,5
1608448312,5
1608462242,5
1608860213,5
1608820831,5
1608683737,5
1608686272,5
1608686620,5
1608687082,5
1608716937,5
1608820130,5
1608821935,5
1608682749,5
160882280X,5
1608829529,5
1608840670,5
160885132X,5
1608860086,5
1608860159,5
160868332X,5
1608682560,5
1608462595,5
1608611426,5
1608466078,5
1608469468,5
1608604381,5
1608606589,5
1608608638,5
160861039X,5
160861249X,5
1608682102,5
1608613925,5
1608618684,5
1608680541,5
1608680738,5
1608681424,5
1608681858,5
1609000641,5
1609001117,5
1609001400,5
160949976X,5
1609496531,5
1609497457,5
1609497953,5
1609498224,5
1609498763,5
1609499220,5
1609499921,5
1609494563,5
1609521137,5
1609530020,5
1609530373,5
1609530462,5
1609530829,5
1609581024,5
1609495810,5
1609494474,5
1609584058,5
1609493028,5
1609457692,5
1609458354,5
1609490975,5
1609491955,5
1609492366,5
1609492994,5
1609493060,5
1609494458,5
1609493524,5
1609493834,5
1609493893,5
1609494164,5
1609494245,5
1609494393,5
1609581873,5
1609584104,5
160945703X,5
1609760999,5
1609714296,5
1609715861,5
1609716698,5
160971699X,5
1609717007,5
1609718623,5
1609781015,5
1609713087,5
1609781104,5
1609781120,5
1609787056,5
1609788850,5
1609800737,5
160980368X,5
1609713605,5
1609710002,5
1609584740,5
1609614992,5
1609587472,5
1609588606,5
1609588738,5
1609611020,5
1609611659,5
1609611756,5
1609615867,5
160964249X,5
1609617029,5
1609618270,5
1609618777,5
1609619099,5
1609619951,5
1609638336,5
1609457374,5
1609456807,5
1609001540,5
1609088964,5
1609075269,5
1609078543,5
1609079388,5
1609079523,5
1609079965,5
1609080173,5
1609104323,5
1609074653,5
1609104935,5
1609116216,5
1609133455,5
1609135075,5
1609135733,5
1609137086,5
1609075250,5
160907159X,5
1609139658,5
1609015002,5
1609001826,5
1609002806,5
1609004191,5
1609006747,5
1609008189,5
1609013581,5
1609050320,5
1609070585,5
1609053516,5
160905363X,5
1609053915,5
1609055144,5
1609055195,5
1609055357,5
1609139003,5
1609160029,5
1609456211,5
1609451260,5
1609417860,5
1609421175,5
1609450663,5
160945068X,5
1609450736,5
1609451228,5
1609451384,5
1609387767,5
1609452224,5
1609452240,5
160945314X,5
1609453506,5
1609454855,5
1609456130,5
1609413865,5
1609385063,5
1609260163,5
160930330X,5
1609260635,5
1609261798,5
1609280075,5
1609289269,5
1609302516,5
1609303059,5
1609360079,5
1609384962,5
1609361059,5
1609361172,5
1609362128,5
1609381149,5
1609381882,5
1609381890,5
1612004083,5
1612004512,5
1608196852,5
1613779003,5
1615640045,5
161564007X,5
1615640185,5
1615640363,5
1615640525,5
1615640673,5
1615641378,5
1615642188,5
1615642242,5
1615642366,5
1615649972,5
161566081X,5
161566436X,5
1615665277,5
1615668039,5
1615640010,5
1615470220,5
1615466479,5
1615197060,5
1615193928,5
1615194819,5
1615195017,5
1615195882,5
1615195920,5
1615196714,5
1615215778,5
1615399941,5
1615216200,5
1615230823,5
161523277X,5
1615238549,5
1615382402,5
1615398783,5
1615668314,5
1615669485,5
1615720006,5
1616017759,5
1615933301,5
1615981977,5
1615990089,5
1615991832,5
1615994505,5
161599615X,5
1616030003,5
1615933166,5
1616050934,5
1616056118,5
1616080213,5
1616080299,5
1616080345,5
1616080418,5
1615933212,5
1615932860,5
1615722378,5
1615845658,5
1615723544,5
1615727531,5
1615730419,5
1615775811,5
1615779604,5
1615779639,5
1615930639,5
1615932666,5
1615931686,5
1615932143,5
1615932232,5
1615932321,5
1615932437,5
1615932461,5
1615192867,5
1615192786,5
1615192433,5
1614274134,5
1614270473,5
1614271313,5
1614272379,5
1614272735,5
1614272875,5
1614273650,5
161427455X,5
1614040095,5
1614278105,5
1614278180,5
1614278199,5
1614279772,5
1614280096,5
1614280541,5
1614130159,5
1613832788,5
1614280606,5
1613821506,5
1613779348,5
1613779372,5
1613820410,5
1613820453,5
1613820755,5
1613820763,5
1613821778,5
1613824343,5
1613822030,5
161382226X,5
1613822553,5
1613823320,5
1613823649,5
1613823665,5
1614280592,5
1614281033,5
1615192271,5
1614756392,5
1614752346,5
1614752974,5
1614753059,5
1614753180,5
1614753598,5
1614755213,5
161485324X,5
1614690316,5
1614853258,5
1614980519,5
1615190104,5
161519097X,5
1615191879,5
1615191933,5
1614752028,5
1614504067,5
1614281394,5
1614291551,5
1614281610,5
1614282137,5
1614286302,5
1614290105,5
161429089X,5
1614291276,5
1614291675,5
1614485925,5
1614293554,5
1614310130,5
1614310289,5
1614480508,5
1614481482,5
1614483531,5
1616080515,5
1616080531,5
1616080884,5
1616331569,5
1616288000,5
1616288078,5
161628823X,5
1616288264,5
1616289554,5
1616331305,5
1616332042,5
1616286350,5
161633245X,5
161633326X,5
1616335920,5
1616336048,5
1616336129,5
1616336145,5
1616287985,5
1616286113,5
1616337591,5
1616269189,5
1616267275,5
1616267399,5
1616267437,5
1616267461,5
1616267690,5
1616269138,5
161626943X,5
1616285885,5
1616269677,5
1616269979,5
1616280204,5
1616284366,5
1616284498,5
1616285311,5
1616336617,5
1616338660,5
161626571X,5
1616386983,5
1616384859,5
1616384980,5
1616385820,5
161638607X,5
1616386185,5
1616386517,5
161638736X,5
1616383712,5
1616387920,5
1616389435,5
1616389621,5
1616403861,5
1616405104,5
1616461136,5
1616384573,5
1616382384,5
1616338865,5
1616368314,5
1616360402,5
1616361646,5
1616364912,5
1616365153,5
1616365366,5
1616366680,5
1616369450,5
1616382058,5
1616369531,5
1616380268,5
1616381078,5
1616381396,5
1616381981,5
1616382023,5
1616267143,5
1616265345,5
1616081147,5
1616144645,5
1616087404,5
161614162X,5
1616141972,5
1616142103,5
1616142391,5
161614419X,5
1616145315,5
161608717X,5
1616145331,5
161614565X,5
1616145919,5
1616146036,5
1616146079,5
1616146842,5
1616087374,5
1616086580,5
1616146966,5
1616082992,5
161608152X,5
1616081589,5
1616082038,5
1616082682,5
1616082925,5
1616082968,5
1616083352,5
1616085886,5
1616083468,5
161608376X,5
1616083948,5
1616084146,5
1616085258,5
1616085401,5
161614694X,5
1616147296,5
1616262389,5
1616207442,5
1616205709,5
1616206152,5
1616206160,5
1616206810,5
1616206918,5
1616207221,5
1616207892,5
161620463X,5
1616208155,5
161620821X,5
1616208546,5
1616209038,5
1616209046,5
1616262044,5
1616205261,5
1616204591,5
161614789X,5
1616149647,5
1616148578,5
1616148675,5
1616148799,5
1616149272,5
161614940X,5
1616149507,5
1616149728,5
1616203846,5
1616149906,5
1616200189,5
1616201959,5
1616203242,5
1616203501,5
1616203692,5
1613779178,5
161377883X,5
1612004784,5
1613778821,5
1612387756,5
1612387772,5
1612388884,5
1612388965,5
1612421857,5
1612422160,5
1612430163,5
1612430562,5
1612431755,5
1612432360,5
1612432980,5
1612433006,5
1612433030,5
161243357X,5
1612434495,5
1612387713,5
161238742X,5
1612387217,5
1612381103,5
1612348114,5
1612348149,5
1612348203,5
1612348955,5
1612351697,5
1612352022,5
1612381669,5
1612387160,5
1612381995,5
1612382932,5
1612383408,5
1612385192,5
1612385486,5
1612386210,5
1612434525,5
1612434541,5
1612434835,5
1612549144,5
1612518710,5
1612519792,5
1612540236,5
1612545130,5
1612545203,5
1612548636,5
1612614108,5
1612518605,5
1612614159,5
1612615643,5
1612617646,5
1612620205,5
1612622682,5
1612622828,5
1612518680,5
1612517919,5
1612434894,5
1612449700,5
161243598X,5
1612436145,5
1612436412,5
161243715X,5
1612437559,5
1612440940,5
1612505066,5
1612514677,5
1612509428,5
1612510582,5
1612510868,5
1612510922,5
1612511341,5
1612513409,5
1612345727,5
1612344089,5
1612254225,5
1612131352,5
1612128181,5
1612128394,5
1612129056,5
1612129226,5
161213050X,5
1612131093,5
1612131476,5
1612127363,5
1612157971,5
1612170048,5
1612171060,5
1612174442,5
1612177166,5
1612181236,5
1612127770,5
161212688X,5
1612181872,5
1612042961,5
1612005446,5
1612009034,5
1612009387,5
1612009646,5
161203103X,5
1612038980,5
1612052193,5
1612126510,5
161212030X,5
1612122507,5
1612123473,5
1612123651,5
161212402X,5
1612125093,5
1612181651,5
1612182208,5
1612253806,5
1612195792,5
1612194575,5
1612194583,5
1612194915,5
1612195040,5
1612195245,5
1612195652,5
1612196217,5
1612193781,5
1612197051,5
1612197795,5
1612198643,5
1612252184,5
161225277X,5
1612253687,5
1612193900,5
1612193412,5
1612182747,5
1612185347,5
1612182828,5
1612182836,5
1612183220,5
161218376X,5
1612184618,5
1612184782,5
1612185371,5
1612192645,5
161218538X,5
1612185428,5
1612185800,5
1612186106,5
1612186130,5
1612191908,5
1612623417,5
1612624162,5
1612624170,5
1613734301,5
1613731140,5
1613731345,5
1613731469,5
1613731787,5
1613731833,5
1613733240,5
161373512X,5
1613510829,5
1613735200,5
1613735324,5
1613738455,5
1613738579,5
1613744099,5
1613744269,5
1613730985,5
161347069X,5
1613744579,5
1613450419,5
1613256922,5
1613333137,5
1613399022,5
1613420234,5
1613450044,5
1613450095,5
1613450540,5
1613470541,5
1613450818,5
1613450990,5
1613451067,5
1613451407,5
1613467141,5
1613467419,5
1613744307,5
1613744870,5
1613255519,5
1613775792,5
1613772149,5
1613772890,5
161377348X,5
1613773528,5
1613774192,5
1613775296,5
1613776012,5
1613771800,5
1613776128,5
1613776306,5
161377642X,5
1613776527,5
1613776578,5
1613777094,5
1613772114,5
1613771703,5
1613745230,5
1613749937,5
1613746865,5
1613748205,5
1613748841,5
1613748892,5
1613749651,5
1613749694,5
1613770308,5
1613771029,5
1613770316,5
1613770499,5
1613770510,5
1613770537,5
1613770782,5
1613771010,5
1613255810,5
1613255020,5
1612625789,5
1612968554,5
1612963285,5
1612964117,5
1612965253,5
1612966667,5
1612967523,5
161296818X,5
1612969666,5
161296110X,5
161296981X,5
1613161069,5
1613161166,5
1613161336,5
1613161468,5
1613162774,5
1612961630,5
1612940692,5
1613200080,5
1612650252,5
1612626025,5
1612626041,5
1612628192,5
1612629148,5
1612629180,5
1612629237,5
1612713793,5
1612915876,5
1612783929,5
1612785050,5
1612785115,5
1612785638,5
1612787800,5
1612913229,5
1613163754,5
1613200544,5
161325489X,5
1613252951,5
1613251971,5
1613252129,5
1613252285,5
1613252366,5
1613252552,5
1613252854,5
161325296X,5
1613251890,5
1613252978,5
1613253184,5
161325363X,5
1613253745,5
1613254334,5
1613254482,5
1613251920,5
161325105X,5
1613210221,5
161321653X,5
1613210485,5
1613210612,5
1613210639,5
1613210833,5
1613212100,5
1613214081,5
1613216955,5
1613250789,5
1613217706,5
1613218745,5
1613219032,5
1613250231,5
1613250266,5
161325072X,5
1608196879,5
1608196763,5
1599953226,5
1601446403,5
1601830017,5
1601831234,5
1601831412,5
1601833067,5
1601833393,5
1601833911,5
1601834055,5
160183487X,5
160187006X,5
1601870248,5
1601870272,5
1601870302,5
1601870531,5
1601870612,5
1601903375,5
1601824238,5
160182307X,5
1601782322,5
1601690770,5
1601632916,5
1601633084,5
1601633424,5
1601633556,5
1601640218,5
1601641672,5
1601692668,5
1601781008,5
1601693117,5
1601702116,5
160173011X,5
1601730160,5
1601730411,5
160173140X,5
1601903979,5
1601905181,5
1601909837,5
1602371202,5
1602201080,5
1602201099,5
1602201358,5
1602209588,5
1602231001,5
1602371199,5
1602376174,5
1602200238,5
1602376271,5
1602376328,5
1602376409,5
1602377146,5
1602377251,5
1602377294,5
1602201013,5
1602200157,5
1602000921,5
1602190240,5
1602005222,5
1602067732,5
1602130531,5
1602130566,5
1602141274,5
1602190224,5
1602190852,5
1602200041,5
1602190895,5
1602192197,5
1602195005,5
1602195064,5
1602195110,5
160219663X,5
1601632908,5
1601632517,5
1601632460,5
1601620373,5
1601591659,5
1601599498,5
1601603436,5
1601620055,5
1601620195,5
1601620241,5
1601620500,5
1601548982,5
1601620632,5
1601620985,5
160162171X,5
1601622066,5
160162221X,5
1601622252,5
1601561547,5
1601548710,5
1601622996,5
1601516290,5
1601452535,5
1601452918,5
1601453523,5
1601458061,5
1601459122,5
160151493X,5
160151669X,5
1601547013,5
1601518986,5
1601519222,5
1601540507,5
1601540558,5
1601543212,5
1601544898,5
1601622368,5
160162302X,5
1601632185,5
1601630190,5
1601628889,5
1601628897,5
1601629435,5
1601629710,5
1601629761,5
1601629974,5
1601631073,5
1601628579,5
1601631278,5
1601631448,5
160163191X,5
1601631995,5
160163207X,5
1601632142,5
1601628870,5
1601628374,5
1601623526,5
1601625049,5
1601623550,5
1601623739,5
1601623860,5
1601624328,5
1601624468,5
1601624956,5
1601625316,5
1601627556,5
1601625499,5
1601625502,5
1601626207,5
1601626479,5
1601627068,5
1601627246,5
1602377685,5
1602377790,5
160237919X,5
1603208763,5
1603200835,5
1603200886,5
1603201025,5
160320170X,5
1603202390,5
1603202455,5
1603208844,5
1603200177,5
1603209034,5
1603209832,5
1603220003,5
1603220283,5
1603290540,5
1603368175,5
1603200339,5
1603184856,5
1603421432,5
1603092668,5
1602903069,5
160309024X,5
1603090355,5
1603090576,5
1603090738,5
1603090770,5
1603093885,5
1603183205,5
1603094105,5
1603094695,5
1603180184,5
1603180842,5
1603182284,5
1603182306,5
1603400494,5
1603424717,5
1602863121,5
1603586245,5
160358448X,5
1603584501,5
1603584633,5
1603584684,5
1603585060,5
1603585710,5
1603586636,5
1603583866,5
1603587160,5
1603587438,5
1603587500,5
1603587799,5
1603588248,5
1603588515,5
1603584382,5
1603582584,5
1603429638,5
160344985X,5
1603440089,5
1603440828,5
1603441948,5
1603444254,5
1603445269,5
1603448195,5
1603580565,5
1603582541,5
160358062X,5
1603580794,5
160358143X,5
1603582134,5
1603582215,5
1603582398,5
1602863326,5
1602862621,5
1602379327,5
1602554633,5
1602397600,5
1602397619,5
1602397716,5
1602397791,5
1602397937,5
1602399395,5
1602602166,5
1602397244,5
1602602263,5
1602602646,5
1602605734,5
1602608458,5
1602608733,5
160264795X,5
1602397430,5
1602396485,5
1602662770,5
1602391785,5
1602390002,5
1602390177,5
1602390193,5
1602390355,5
1602391246,5
1602391327,5
1602393036,5
1602396450,5
1602393044,5
1602393222,5
1602393273,5
1602393524,5
1602396256,5
1602396329,5
1602649057,5
1602775001,5
1602861242,5
1602834040,5
