user,avg
120095,4.0
120100,3.2
120101,3.2
120102,2.75
120114,4.5
120126,2.5
120136,4.5
120140,2.71
120141,3.67
120146,3.43
120147,4.0
120149,5.0
120156,4.0
120158,2.5
120160,4.0
120170,4.0
120176,3.33
120178,4.0
120180,4.0
120184,4.0
120189,3.0
120196,3.5
120202,2.67
120210,1.0
120212,3.75
120213,2.0
120222,4.0
120224,3.0
120228,4.5
120229,4.0
120238,3.5
120244,3.2
120249,3.56
120250,3.0
120252,3.11
120253,2.0
120256,4.0
120261,3.5
120262,4.0
120263,4.5
120267,3.55
120273,4.33
120275,4.0
120276,3.6
120277,3.5
120278,3.67
120281,4.0
120296,3.0
120305,4.0
120313,5.0
120315,3.0
120324,4.0
120327,4.0
120329,3.33
120331,3.2
120334,3.0
120335,4.0
120339,4.5
120343,3.0
120344,3.0
120345,4.0
120349,4.0
120354,3.12
120356,4.0
120357,3.0
120358,3.0
120360,3.0
120361,3.5
120363,4.0
120367,2.86
120377,3.0
120378,3.5
120382,3.0
120388,4.67
120391,4.0
120392,4.0
120396,2.0
120402,3.89
120412,4.0
120413,3.0
120415,2.68
120422,3.0
120443,3.33
120447,4.0
120448,5.0
120450,4.17
120454,1.5
120455,4.2
120457,3.8
120465,4.0
120470,4.0
120471,4.0
120480,3.0
120482,5.0
120487,2.0
120489,3.0
120491,3.5
120493,4.0
120495,5.0
120501,4.0
120504,5.0
120516,4.0
120517,1.0
120518,2.41
120523,4.0
120524,1.82
120525,2.0
120530,4.0
120533,3.0
120536,3.0
120537,5.0
120550,3.17
120551,4.0
120552,4.33
120572,3.53
120575,3.18
120578,3.4
120585,3.0
120589,3.0
120590,3.22
120622,3.0
120623,3.0
120625,3.86
120637,3.0
120639,4.33
120649,5.0
120656,4.0
120659,5.0
120661,4.0
120671,2.0
120673,3.0
120674,2.73
120676,3.0
120678,3.0
120689,5.0
120691,3.69
120695,3.67
120696,4.0
120701,3.5
120707,3.14
120709,3.5
120710,2.0
120711,3.7
120718,4.2
120723,3.5
120725,4.0
120732,4.33
120735,3.5
120738,5.0
120740,3.0
120748,4.2
120763,4.0
120771,4.0
120775,4.0
120781,4.0
120789,3.8
120793,4.0
120798,3.92
120809,3.0
120810,3.0
120811,2.8
120823,2.0
120827,3.29
120831,3.33
120833,4.0
120838,3.67
120841,4.0
120845,4.0
120852,5.0
120857,3.5
120862,3.0
120864,3.0
120866,3.67
120874,3.0
120881,5.0
120883,4.0
120887,2.5
120893,3.0
120902,4.0
120908,4.33
120915,4.0
120923,3.17
120930,3.29
120934,3.88
120942,3.21
120948,3.49
120971,3.33
120973,4.0
120974,4.0
120977,4.0
120978,4.0
120979,3.25
120980,3.67
120984,2.0
121011,4.25
121012,4.0
121013,1.0
121015,5.0
121019,3.0
121024,4.47
121040,3.12
121042,3.25
121050,5.0
121057,3.0
121059,2.0
121062,4.33
121070,3.0
121081,3.75
121083,3.33
121087,3.33
121089,1.0
121094,2.75
121098,3.2
121099,4.0
121100,4.0
121106,4.5
121112,3.33
121116,3.0
121121,4.0
121142,3.0
121144,5.0
121146,2.5
121148,2.5
121155,2.8
121162,3.5
121164,3.0
121166,3.33
121167,1.0
121173,1.0
121175,3.25
121194,4.0
121196,4.0
121197,3.8
121212,4.0
121213,4.0
121214,3.5
121215,3.62
121217,4.5
121221,2.8
121227,4.25
121228,3.33
121231,4.0
121236,3.0
121237,3.0
121244,3.0
121246,4.0
121259,3.75
121265,3.5
121266,2.67
121273,5.0
121280,3.67
121281,1.0
121282,4.0
121294,4.0
121295,5.0
121297,3.0
121304,5.0
121305,3.0
121306,3.67
121308,3.12
121311,4.0
121319,5.0
121322,3.4
121324,4.5
121325,4.0
121339,2.0
121343,2.0
121356,4.0
121386,3.0
121388,3.0
121389,4.0
121397,3.5
121402,4.0
121404,3.8
121418,3.5
121433,3.55
121436,3.25
121449,4.0
121452,3.57
121453,2.0
121461,3.0
121465,4.5
121466,3.6
121467,3.0
121470,3.5
121473,3.0
121483,3.22
121489,3.0
121492,3.67
121496,1.0
121500,3.5
121501,2.8
121517,3.0
121518,5.0
121535,3.0
121539,3.67
121542,4.0
121543,3.04
121547,3.0
121548,4.5
121558,3.5
121562,3.44
121564,3.25
121572,3.0
121579,3.33
121583,5.0
121588,4.0
121590,1.0
121593,3.0
121594,5.0
121601,3.33
121603,3.0
121608,3.67
121609,3.5
121615,5.0
121619,3.33
121622,3.0
121624,4.0
121633,2.0
121640,3.25
121645,2.86
121649,4.0
121656,1.0
121660,3.0
121666,3.5
121669,4.0
121674,3.0
121694,5.0
121698,4.0
121699,1.0
121704,4.5
121707,4.0
121717,3.0
121722,4.0
121723,3.9
121724,5.0
121728,4.5
121730,5.0
121736,4.0
121744,3.5
121749,3.2
121750,5.0
121753,3.5
121756,4.0
121774,3.33
121780,2.0
121781,2.0
121784,3.0
121787,2.33
121788,3.0
121795,3.0
121796,2.0
121797,4.33
121800,2.75
121807,3.0
121814,3.4
121820,3.67
121825,4.0
121834,4.0
121838,4.0
121847,4.5
121849,4.0
121865,2.0
121873,4.0
121876,4.0
121894,2.66
121897,3.0
121898,5.0
121906,3.0
121916,2.75
121936,2.5
121943,2.75
121956,2.5
121961,2.0
121964,3.5
121973,1.0
121974,3.0
121977,3.0
122000,3.0
122009,3.24
122022,4.0
122025,2.0
122026,4.0
122030,5.0
122035,3.95
122037,3.67
122038,3.0
122043,4.0
122045,5.0
122049,3.33
122052,4.0
122055,3.78
122057,5.0
122060,4.0
122064,4.5
122065,1.0
122070,4.0
122076,2.0
122081,2.0
122083,2.0
122086,4.0
122090,4.4
122095,4.0
122110,4.0
122112,3.75
122113,3.33
122115,3.6
122120,4.5
122124,5.0
122127,3.25
122137,3.29
122143,3.6
122151,3.38
122154,5.0
122160,4.05
122162,4.46
122167,5.0
122169,3.67
122178,3.91
122187,4.25
122188,3.22
122194,2.5
122199,3.2
122200,3.33
122210,3.0
122215,3.8
122219,3.0
122223,3.17
122231,3.0
122238,4.5
122239,3.0
122247,3.0
122255,5.0
122268,4.0
122285,4.0
122297,4.0
122299,3.75
122307,3.67
122309,4.0
122310,3.13
122318,2.94
122324,3.0
122331,3.4
122335,4.0
122342,2.44
122353,4.5
122354,3.4
122357,3.5
122365,5.0
122370,1.83
122371,4.56
122377,3.0
122378,2.17
122379,4.0
122383,3.25
122384,4.0
122385,3.0
122396,3.4
122399,3.5
122406,3.5
122408,5.0
122412,5.0
122414,2.0
122420,3.25
122430,3.0
122434,4.0
122442,3.0
122449,3.5
122460,2.0
122465,5.0
122469,4.5
122505,4.25
122506,3.0
122514,2.92
122518,3.5
122520,3.33
122523,3.25
122524,4.0
122525,3.0
122529,3.5
122535,3.0
122541,3.5
122544,3.25
122555,3.0
122568,1.0
122571,3.33
122572,4.67
122573,1.0
122574,4.5
122576,3.0
122577,3.33
122580,3.25
122582,4.0
122583,5.0
122584,5.0
122585,5.0
122601,4.0
122607,2.0
122611,3.0
122622,4.0
122623,3.0
122629,2.0
122632,4.0
122637,3.0
122643,4.0
122644,5.0
122649,1.0
122650,3.0
122657,5.0
122659,4.0
122660,3.67
122665,5.0
122670,1.0
122672,4.5
122674,4.5
122677,3.5
122685,3.0
122691,4.0
122693,1.0
122700,2.0
122705,4.5
122713,1.83
122715,3.0
122716,4.5
122720,3.0
122726,3.38
122731,3.0
122737,3.36
122739,2.0
122744,3.0
122747,4.0
122760,3.0
122765,3.0
122766,3.5
122767,4.0
122769,3.67
122780,3.67
122785,5.0
122792,3.55
122801,3.43
122814,3.5
122819,3.0
122821,2.75
122828,3.0
122832,3.0
122836,3.8
122837,5.0
122842,5.0
122851,4.0
122854,3.33
122867,5.0
122870,4.0
122871,3.0
122877,3.0
122882,4.2
122895,3.67
122898,4.5
122899,4.5
122905,3.0
122912,4.0
122915,5.0
122918,2.5
122924,3.5
122934,4.33
122935,4.0
122939,3.09
122942,4.0
122953,4.5
122956,3.0
122960,4.5
122961,4.25
122962,4.0
122964,4.0
122968,3.75
122970,3.0
122973,2.0
122978,2.5
122984,3.0
122988,3.5
122994,3.0
122997,4.0
122998,3.25
123003,3.0
123005,3.0
123007,4.0
123008,4.0
123009,4.0
123012,2.78
123019,3.43
123031,3.0
123036,4.0
123038,4.5
123042,4.0
123050,4.5
123052,4.0
123053,3.5
123057,4.0
123059,2.31
123067,2.62
123078,3.5
123089,5.0
123099,3.0
123100,4.0
123105,4.0
123112,3.5
123117,4.0
123121,3.67
123123,1.5
123125,3.14
123137,4.0
123149,3.5
123156,3.0
123177,3.0
123181,3.0
123182,3.5
123188,1.0
123196,5.0
123219,1.67
123221,5.0
123224,2.0
123226,5.0
123227,3.0
123231,4.5
123233,4.0
123234,5.0
123245,4.0
123246,5.0
123247,1.0
123248,3.5
123259,3.27
123260,3.4
123261,4.0
123262,3.5
123263,3.0
123269,2.73
123270,4.0
123273,4.0
123284,3.0
123286,3.0
123287,5.0
123301,2.5
123304,4.0
123306,3.5
123308,3.2
123309,3.67
123325,3.33
123341,5.0
123344,3.38
123352,3.53
123353,3.67
123354,3.75
123355,2.8
123360,2.82
123364,3.0
123366,5.0
123368,5.0
123371,4.0
123374,4.5
123379,5.0
123381,4.0
123392,4.0
123408,3.62
123409,3.0
123411,2.5
123429,3.15
123433,5.0
123436,3.0
123442,2.5
123450,3.25
123453,5.0
123456,4.0
123459,3.5
123461,3.25
123466,3.0
123470,3.5
123476,4.0
123486,4.0
123489,4.22
123491,3.0
123492,4.0
123494,5.0
123498,5.0
123507,4.0
123511,3.0
123516,1.0
123521,3.0
123536,3.5
123538,1.0
123540,3.5
123543,4.0
123552,3.0
123558,3.6
123562,3.5
123564,2.0
123568,4.0
123570,5.0
123571,4.0
123574,3.8
123582,2.33
123599,5.0
123600,2.0
123608,3.0
123610,3.0
123613,4.0
123617,4.0
123620,4.0
123622,4.0
123625,3.33
123641,4.0
123646,1.0
123652,3.11
123657,3.5
123660,3.0
123661,3.0
123662,3.0
123663,3.25
123668,3.67
123669,4.0
123671,4.4
123679,3.57
123681,3.6
123685,4.0
123686,3.0
123697,3.0
123704,1.0
123710,3.33
123711,3.5
123714,5.0
123716,3.33
123717,2.78
123719,4.25
123730,3.0
123731,4.0
123732,3.5
123733,2.0
123736,3.67
123738,4.0
123741,3.0
123747,4.0
123757,4.0
123759,3.67
123761,3.67
123763,4.2
123764,4.67
123766,3.0
123772,3.0
123775,3.6
123797,3.7
123798,4.5
123799,3.5
123801,2.0
123812,5.0
123818,3.0
123833,4.0
123834,3.38
123836,5.0
123844,5.0
123857,2.5
123859,3.0
123864,4.5
123865,5.0
123866,2.0
123880,5.0
123883,2.83
123884,2.8
123892,5.0
123893,3.0
123895,3.0
123902,4.5
123912,3.0
123915,3.0
123918,5.0
123927,4.0
123931,2.86
123943,4.0
123949,3.36
123950,3.0
123951,2.5
123955,3.0
123961,4.0
123964,3.75
123977,4.0
123979,2.5
123981,4.0
123986,3.43
123987,4.38
123988,2.5
123990,4.0
123993,5.0
123995,3.0
123998,3.0
124026,2.6
124028,4.5
124037,4.0
124038,3.5
124040,2.9
124043,4.0
124044,4.0
124045,2.0
124047,3.0
124052,2.54
124055,4.5
124069,5.0
124078,4.08
124079,4.0
124080,3.0
124083,2.0
124086,3.5
124088,4.33
124091,1.5
124097,3.0
124098,4.33
124099,4.0
124110,2.0
124113,2.2
124115,4.67
124124,4.0
124138,3.67
124140,4.0
124142,3.0
124144,3.0
124145,5.0
124152,2.5
124163,3.57
124164,4.0
124168,3.0
124174,4.0
124175,4.0
124179,3.17
124182,4.43
124185,3.0
124192,1.0
124202,4.0
124212,5.0
124217,2.0
124220,2.62
124221,3.0
124225,4.0
124228,3.0
124242,5.0
124246,3.87
124252,3.25
124268,3.56
124269,4.0
124270,4.0
124271,5.0
124276,2.5
124278,3.5
124280,2.2
124289,5.0
124296,4.5
124297,3.12
124301,4.0
124305,4.0
124308,5.0
124317,5.0
124318,3.5
124323,2.67
124329,4.25
124330,5.0
124339,3.35
124341,5.0
124345,3.0
124353,3.14
124362,5.0
124368,3.0
124382,3.0
124395,3.6
124396,2.5
124399,3.0
124401,5.0
124406,4.17
124413,3.53
124420,5.0
124421,3.5
124440,4.0
124443,1.0
124448,3.67
124453,3.78
124457,3.33
124460,3.11
124461,5.0
124464,4.0
124475,5.0
124478,3.0
124482,4.5
124488,3.0
124491,4.0
124492,3.33
124494,3.5
124497,3.25
124507,3.5
124508,4.0
124510,4.0
124511,3.33
124516,4.0
124519,3.0
124523,3.5
124524,4.0
124532,4.0
124533,5.0
124534,3.0
124542,3.0
124549,3.38
124552,3.5
124553,4.0
124556,4.0
124559,3.0
124563,3.5
124567,3.67
124569,4.0
124573,3.0
124577,4.0
124580,4.25
124582,5.0
124584,3.0
124588,3.27
124591,2.75
124592,3.0
124595,4.0
124606,4.67
124609,4.0
124612,2.67
124621,4.5
124630,4.0
124633,2.25
124634,3.0
124636,3.0
124654,4.0
124668,3.5
124671,3.33
124679,4.0
124684,4.0
124686,3.33
124689,3.0
124691,3.0
124694,4.0
124699,3.5
124709,3.0
124710,4.5
124712,3.0
124716,3.4
124721,3.33
124722,3.33
124724,3.0
124725,3.4
124727,3.5
124736,4.5
124738,3.0
124739,4.0
124742,3.25
124744,3.5
124753,3.33
124755,3.0
124762,4.25
124768,4.0
124783,3.67
124789,3.67
124791,5.0
124795,3.0
124798,4.0
124803,5.0
124806,4.0
124809,4.0
124810,4.0
124812,3.0
124814,3.0
124821,4.0
124827,3.64
124836,4.0
124848,3.0
124851,3.0
124859,5.0
124861,3.5
124862,3.0
124864,3.0
124868,4.0
124873,3.67
124875,4.0
124876,4.0
124878,2.0
124880,3.0
124882,4.0
124884,4.5
124886,3.0
124887,4.0
124897,3.0
124900,4.0
124905,3.71
124913,1.67
124919,3.0
124920,2.5
124922,2.67
124923,4.33
124927,2.2
124928,3.0
124931,4.5
124933,3.23
124939,1.0
124941,4.0
124944,2.0
124956,3.0
124963,2.86
124978,3.0
124987,3.75
124991,4.0
124993,5.0
124994,3.4
124998,2.76
125000,5.0
125007,2.93
125013,2.5
125024,2.5
125025,3.41
125026,3.0
125027,3.5
125028,4.0
125034,2.5
125035,3.67
125036,4.0
125037,3.5
125043,5.0
125048,4.0
125054,2.5
125064,2.0
125067,3.67
125076,3.67
125082,3.5
125087,1.0
125091,3.0
125096,4.0
125097,3.0
125101,3.0
125113,2.83
125131,3.0
125136,3.0
125137,1.91
125138,2.0
125142,5.0
125155,4.0
125156,4.0
125162,4.33
125170,3.5
125173,4.0
125181,4.0
125182,3.44
125184,3.0
125187,5.0
125189,4.0
125191,3.0
125201,5.0
125211,3.0
125214,3.0
125217,3.86
125219,5.0
125225,1.0
125229,4.0
125230,3.33
125231,4.33
125237,4.33
125239,4.0
125241,4.2
125247,3.57
125252,3.0
125254,3.0
125256,3.0
125257,3.33
125260,3.0
125265,3.5
125267,4.0
125268,2.63
125283,1.5
125285,3.88
125289,5.0
125291,4.5
125293,3.0
125300,4.0
125313,4.33
125328,4.5
125330,3.5
125332,3.5
125333,4.0
125334,2.33
125339,3.89
125342,3.0
125345,3.0
125352,3.0
125361,3.5
125382,3.6
125383,3.0
125385,3.33
125395,5.0
125400,4.0
125420,3.5
125421,3.0
125422,3.0
125433,4.0
125436,2.73
125439,3.67
125441,3.5
125442,4.0
125444,1.5
125452,4.0
125456,3.0
125457,4.0
125462,4.0
125465,4.0
125472,3.0
125486,3.67
125487,3.6
125493,3.73
125494,4.0
125495,3.5
125499,4.0
125502,3.29
125506,2.5
125508,3.0
125524,4.0
125535,4.0
125541,4.0
125543,4.5
125544,3.5
125546,3.92
125553,2.5
125555,4.0
125559,3.0
125560,3.33
125563,5.0
125566,4.5
125567,3.0
125572,3.0
125575,3.0
125577,3.0
125590,3.5
125595,4.0
125603,4.0
125605,2.0
125609,4.0
125612,3.0
125620,3.0
125624,4.33
125636,4.38
125637,2.33
125638,5.0
125648,4.0
125679,2.75
125690,2.67
125691,4.0
125692,3.5
125701,3.47
125703,3.0
125704,4.0
125714,3.0
125720,3.5
125723,2.0
125724,3.6
125726,2.22
125731,4.5
125733,2.5
125739,4.0
125749,3.0
125757,2.0
125759,3.75
125774,4.0
125791,3.33
125795,3.67
125797,2.0
125799,4.5
125801,3.0
125812,3.5
125821,3.47
125830,3.0
125831,3.0
125832,3.86
125836,3.33
125837,3.0
125840,4.0
125848,3.0
125850,3.45
125853,3.0
125862,4.0
125866,4.0
125870,4.0
125879,3.67
125892,2.88
125899,4.67
125900,4.5
125902,3.62
125905,4.0
125912,2.33
125914,3.5
125917,5.0
125922,3.0
125929,3.0
125930,3.53
125938,4.0
125948,2.67
125952,4.0
125961,4.0
125971,4.4
125975,3.2
125978,3.53
125982,4.0
125988,2.5
125995,5.0
125996,3.5
126004,4.67
126007,3.5
126016,3.0
126018,4.5
126019,5.0
126020,4.0
126027,2.0
126037,4.0
126041,4.4
126055,3.0
126061,5.0
126062,3.0
126063,4.33
126065,4.0
126084,5.0
126094,3.67
126103,4.0
126105,4.0
126121,3.69
126124,4.0
126125,3.0
126130,2.0
126139,4.0
126144,4.0
126145,3.0
126149,3.75
126151,5.0
126152,2.0
126153,3.67
126162,2.0
126166,5.0
126170,3.5
126171,3.5
126172,3.5
126183,4.0
126184,3.71
126186,3.5
126191,2.25
126193,4.67
126203,5.0
126206,5.0
126209,3.33
126217,4.0
126229,3.33
126231,2.75
126237,5.0
126240,5.0
126254,3.55
126266,3.5
126268,1.0
126275,2.5
126278,3.2
126282,2.8
126290,3.67
126293,4.0
126294,1.6
126295,2.25
126308,3.0
126313,4.0
126314,4.14
126318,2.6
126319,3.0
126332,3.25
126335,5.0
126345,2.0
126347,3.5
126351,3.67
126352,3.0
126358,4.0
126361,4.0
126364,3.0
126365,5.0
126369,3.0
126374,3.5
126381,3.0
126382,4.33
126389,2.0
126397,3.0
126407,4.0
126408,3.0
126411,3.0
126419,3.0
126424,3.0
126431,2.0
126432,2.91
126437,2.0
126443,3.5
126449,3.33
126460,2.67
126465,4.0
126467,3.67
126470,4.4
126474,3.76
126488,3.55
126489,3.5
126500,4.0
126503,3.17
126511,1.0
126527,3.54
126533,2.67
126538,4.0
126544,3.17
126556,4.0
126559,4.0
126560,3.8
126561,5.0
126577,4.5
126580,3.67
126584,2.67
126585,4.0
126587,3.2
126597,5.0
126616,3.33
126620,5.0
126631,4.5
126632,3.0
126638,4.33
126640,4.0
126642,3.5
126643,1.0
126646,3.0
126650,4.5
126651,4.0
126652,4.0
126653,4.33
126666,4.5
126669,4.5
126678,4.25
126680,3.12
126681,4.0
126691,4.0
126692,2.0
126705,4.0
126707,3.0
126711,3.5
126715,2.5
126718,3.25
126729,1.67
126732,2.67
126733,3.5
126740,4.0
126741,4.0
126751,3.0
126755,2.67
126761,4.0
126767,3.0
126769,4.5
126771,3.0
126778,4.0
126779,3.0
126781,3.5
126783,3.0
126807,4.0
126815,2.75
126818,3.0
126820,2.0
126825,3.0
126829,4.5
126830,1.0
126837,4.0
126842,2.5
126845,4.75
126854,4.33
126857,2.5
126860,2.0
126863,4.0
126867,3.27
126868,4.0
126870,4.0
126877,3.0
126883,3.33
126886,5.0
126891,3.5
126893,2.5
126903,4.0
126904,3.25
126908,2.6
126909,2.5
126914,3.33
126919,5.0
126924,4.5
126925,3.62
126928,4.0
126930,4.0
126932,4.0
126936,4.0
126946,4.0
126948,3.0
126955,3.15
126959,4.0
126960,4.0
126962,4.0
126963,4.0
126968,4.29
126981,4.5
126988,3.0
126989,1.5
126995,3.0
126996,1.0
127002,4.0
127003,3.0
127012,2.0
127013,3.0
127014,4.0
127015,4.0
127027,3.0
127029,3.5
127030,3.0
127034,4.0
127035,4.5
127036,3.0
127039,4.5
127046,3.0
127056,4.0
127059,4.5
127067,4.0
127075,4.0
127088,3.0
127091,3.0
127092,5.0
127095,3.0
127096,3.4
127099,3.0
127103,4.0
127107,5.0
127110,2.5
127111,2.25
127114,3.55
127121,3.5
127128,5.0
127135,3.33
127138,3.86
127139,3.25
127141,3.05
127145,4.0
127146,4.0
127148,2.0
127150,3.0
127151,3.2
127164,4.0
127170,4.33
127171,2.7
127173,3.75
127174,3.5
127176,2.2
127177,4.0
127179,3.67
127180,3.0
127181,4.5
127184,2.25
127197,4.0
127206,3.0
127207,3.0
127209,2.5
127214,2.5
127215,1.0
127219,3.12
127221,3.67
127228,3.0
127234,2.0
127242,3.0
127245,3.5
127246,3.0
127249,3.67
127258,3.29
127280,2.0
127284,3.83
127288,3.62
127295,3.0
127296,4.0
127304,3.0
127312,5.0
127315,4.0
127321,2.0
127324,3.0
127325,4.0
127326,2.67
127332,3.71
127333,3.0
127338,4.0
127360,3.0
127363,3.0
127366,2.0
127372,3.67
127378,5.0
127381,4.0
127383,3.0
127387,3.5
127397,4.25
127398,2.67
127400,5.0
127408,3.5
127421,4.0
127434,3.14
127436,3.0
127447,3.62
127455,2.5
127458,2.67
127459,5.0
127466,4.0
127470,3.0
127475,2.5
127478,4.0
127481,4.0
127482,3.17
127487,4.33
127490,4.0
127495,3.0
127504,4.0
127513,4.0
127524,5.0
127525,4.0
127526,5.0
127527,3.0
127546,5.0
127547,4.0
127551,4.67
127554,5.0
127556,2.75
127558,4.0
127559,5.0
127561,1.0
127562,3.0
127577,3.0
127592,4.0
127593,3.67
127595,5.0
127601,4.29
127603,4.0
127607,4.5
127609,2.0
127612,4.14
127621,5.0
127629,3.0
127632,2.33
127633,4.0
127639,3.0
127662,1.5
127665,4.4
127668,4.0
127675,3.83
127676,3.2
127683,4.0
127686,4.0
127691,3.5
127710,3.0
127722,3.4
127723,4.67
127724,3.67
127726,3.0
127740,4.0
127750,4.33
127759,3.75
127764,5.0
127780,3.33
127781,3.6
127789,3.0
127798,4.6
127812,4.33
127814,3.0
127826,3.57
127827,4.0
127832,5.0
127833,4.33
127834,2.5
127836,4.14
127840,2.31
127842,1.0
127844,3.0
127848,3.0
127855,3.75
127858,4.0
127875,3.75
127881,1.0
127882,3.0
127890,3.0
127892,4.0
127897,4.5
127902,4.5
127904,3.6
127907,2.0
127910,5.0
127915,4.0
127920,4.0
127938,4.0
127947,3.0
127952,4.0
127959,4.1
127960,1.0
127965,4.0
127966,3.0
127973,3.0
127978,4.0
127989,4.67
127993,2.5
127994,3.17
128000,4.0
128006,3.0
128013,4.0
128015,2.0
128016,3.58
128019,4.0
128024,4.0
128036,4.0
128039,4.0
128045,1.91
128050,3.35
128056,3.8
128060,3.5
128064,4.0
128066,5.0
128068,3.25
128080,4.0
128083,4.0
128084,5.0
128089,3.67
128099,3.33
128103,4.0
128106,3.5
128113,2.0
128117,3.0
128119,4.0
128124,4.0
128133,3.17
128138,2.0
128141,3.0
128159,3.11
128162,4.0
128163,4.0
128164,4.5
128166,4.5
128172,4.5
128176,3.75
128177,3.0
128189,3.5
128197,3.0
128207,4.0
128212,4.33
128224,3.33
128227,4.75
128232,4.0
128241,4.2
128244,4.0
128247,4.0
128251,5.0
128253,3.33
128256,3.5
128257,3.0
128273,5.0
128282,3.0
128288,2.6
128297,4.0
128307,3.0
128308,3.5
128311,3.5
128315,3.0
128319,3.43
128326,3.0
128339,4.17
128347,5.0
128356,3.48
128363,4.0
128364,3.0
128367,4.0
128377,3.0
128380,3.0
128384,3.67
128398,4.0
128403,2.56
128405,2.0
128406,3.71
128407,5.0
128412,5.0
128422,2.33
128426,4.0
128430,3.0
128432,2.67
128436,5.0
128440,4.0
128444,3.5
128447,3.0
128457,3.0
128466,3.0
128467,3.5
128468,5.0
128476,3.0
128481,1.0
128482,3.75
128487,3.25
128491,4.0
128492,2.0
128495,4.0
128505,3.0
128508,5.0
128515,1.0
128516,3.0
128526,3.0
128527,3.32
128545,4.0
128546,2.5
128550,5.0
128557,4.0
128565,3.5
128572,4.0
128577,3.5
128581,3.6
128583,3.0
128602,2.75
128615,3.38
128616,5.0
128631,5.0
128635,3.0
128639,4.33
128652,3.5
128661,3.5
128666,3.67
128667,3.0
128674,2.5
128675,1.0
128687,5.0
128690,2.8
128704,4.0
128713,3.0
128720,3.75
128726,3.33
128730,2.0
128732,3.12
128739,3.8
128745,4.0
128753,5.0
128757,3.0
128762,2.86
128771,3.67
128773,4.5
128784,4.0
128791,4.0
128792,4.0
128798,4.0
128806,3.0
128813,4.0
128824,5.0
128827,4.0
128830,5.0
128842,4.0
128853,4.17
128856,4.0
128864,5.0
128865,4.0
128868,2.91
128869,4.25
128871,4.0
128873,3.57
128879,3.33
128880,4.0
128886,5.0
128891,3.8
128899,2.5
128906,4.5
128909,3.5
128911,3.5
128918,4.0
128921,2.0
128926,3.0
128928,4.0
128934,3.0
128942,3.5
128945,4.0
128948,3.33
128961,2.0
128962,1.75
128965,2.5
128973,3.14
128976,2.67
128982,4.0
128983,3.0
128985,3.67
128992,3.71
129006,3.82
129008,3.62
129011,4.0
129014,5.0
129034,3.33
129035,4.0
129039,2.0
129040,5.0
129041,3.55
129043,5.0
129047,4.0
129050,4.8
129058,4.38
129065,3.5
129066,5.0
129067,3.0
129078,3.48
129082,4.0
129088,3.0
129096,1.0
129105,3.0
129109,5.0
129127,3.0
129134,4.5
129138,4.6
129142,2.0
129152,3.0
129163,3.67
129167,4.33
129170,4.33
129174,4.0
129183,3.17
129184,4.25
129197,2.0
129202,3.4
129203,3.33
129207,3.5
129215,3.33
129219,4.5
129222,3.89
129224,5.0
129228,4.0
129233,3.0
129237,3.0
129242,4.5
129250,4.0
129251,4.33
129256,4.0
129262,2.67
129265,3.0
129266,5.0
129267,5.0
129287,3.0
129288,3.67
129292,3.5
129295,2.0
129300,4.0
129303,3.33
129304,3.0
129306,3.0
129312,3.0
129314,3.5
129320,3.2
129324,4.0
129328,1.5
129336,3.0
129337,3.83
129340,3.0
129346,3.0
129348,3.0
129350,3.67
129351,4.12
129352,4.0
129353,3.0
129358,4.0
129362,3.14
129368,5.0
129370,3.0
129374,2.75
129375,4.5
129380,3.0
129383,2.2
129386,5.0
129387,3.2
129391,3.0
129398,3.0
129405,3.0
129410,2.0
129412,4.67
129413,3.0
129419,3.5
129424,2.67
129428,4.33
129430,3.44
129431,4.0
129442,3.0
129445,5.0
129466,3.5
129468,3.0
129475,3.0
129478,2.27
129480,3.67
129481,3.0
129484,3.57
129493,4.0
129496,5.0
129504,1.0
129506,4.5
129507,2.0
129514,2.6
129529,2.0
129531,4.4
129533,3.5
129536,4.0
129542,5.0
129543,3.5
129545,5.0
129564,4.0
129568,4.33
129569,3.75
129575,2.0
129578,3.5
129579,4.25
129583,3.93
129585,4.75
129586,4.33
129588,4.33
129609,5.0
129610,2.0
129613,5.0
129615,5.0
129618,4.0
129622,3.33
129630,3.75
129635,4.0
129645,1.0
129646,3.5
129651,1.0
129657,4.0
129667,2.0
129669,2.17
129674,3.0
129675,4.0
129681,5.0
129686,3.83
129688,4.0
129689,3.5
129700,3.57
129704,3.8
129707,4.4
129710,3.0
129714,5.0
129728,4.25
129736,3.0
129739,1.0
129746,3.81
129748,2.6
129751,3.25
129753,3.62
129754,4.0
129759,3.75
129766,4.0
129776,3.0
129779,4.0
129782,3.33
129786,3.33
129787,3.67
129788,3.5
129793,2.0
129795,3.5
129802,3.57
129805,3.19
129817,3.5
129820,4.0
129827,1.0
129832,3.8
129834,3.25
129851,2.83
129858,3.33
129865,4.0
129866,3.82
129867,3.0
129868,2.5
129873,5.0
129875,4.33
129876,3.0
129886,5.0
129893,2.5
129898,3.0
129899,4.0
129900,3.75
129906,2.33
129911,5.0
129934,4.0
129937,2.0
129949,4.67
129962,3.0
129964,2.67
129966,4.0
129974,4.0
129978,3.33
129981,3.0
129991,3.67
129992,4.0
129995,4.11
130009,5.0
130016,4.0
130019,3.74
130030,3.33
130035,4.0
130036,3.8
130045,4.0
130051,4.75
130052,1.75
130054,4.0
130057,3.0
