UserID,RatingCount,Percentage,Group
109496,2,0.4,Cold
109499,2,0.4,Cold
109503,13,2.6,Medium
109517,5,1.0,Cold
109518,5,1.0,Cold
109523,3,0.6,Cold
109529,2,0.4,Cold
109531,1,0.2,Cold
109535,1,0.2,Cold
109545,2,0.4,Cold
109547,1,0.2,Cold
109550,5,1.0,Cold
109555,7,1.4000000000000001,Cold
109557,6,1.2,Cold
109562,2,0.4,Cold
109565,6,1.2,Cold
109566,4,0.8,Cold
109567,2,0.4,Cold
109576,1,0.2,Cold
109579,1,0.2,Cold
109583,3,0.6,Cold
109584,2,0.4,Cold
109587,1,0.2,Cold
109594,5,1.0,Cold
109595,2,0.4,Cold
109600,9,1.7999999999999998,Cold
109603,2,0.4,Cold
109604,1,0.2,Cold
109605,1,0.2,Cold
109609,6,1.2,Cold
109624,4,0.8,Cold
109637,1,0.2,Cold
109643,5,1.0,Cold
109649,5,1.0,Cold
109653,1,0.2,Cold
109655,1,0.2,Cold
109664,5,1.0,Cold
109670,1,0.2,Cold
109681,1,0.2,Cold
109683,5,1.0,Cold
109687,13,2.6,Medium
109688,2,0.4,Cold
109695,9,1.7999999999999998,Cold
109698,4,0.8,Cold
109700,5,1.0,Cold
109702,19,3.8,Medium
109709,1,0.2,Cold
109710,1,0.2,Cold
109712,11,2.1999999999999997,Medium
109716,2,0.4,Cold
109718,2,0.4,Cold
109721,1,0.2,Cold
109724,2,0.4,Cold
109727,1,0.2,Cold
109730,2,0.4,Cold
109731,1,0.2,Cold
109732,1,0.2,Cold
109733,2,0.4,Cold
109734,2,0.4,Cold
109735,13,2.6,Medium
109739,1,0.2,Cold
109742,1,0.2,Cold
109748,8,1.6,Cold
109751,7,1.4000000000000001,Cold
109755,1,0.2,Cold
109761,9,1.7999999999999998,Cold
109769,7,1.4000000000000001,Cold
109771,1,0.2,Cold
109772,4,0.8,Cold
109779,3,0.6,Cold
109780,1,0.2,Cold
109783,4,0.8,Cold
109789,4,0.8,Cold
109793,1,0.2,Cold
109796,5,1.0,Cold
109797,1,0.2,Cold
109801,2,0.4,Cold
109802,2,0.4,Cold
109806,1,0.2,Cold
109809,4,0.8,Cold
109817,4,0.8,Cold
109818,2,0.4,Cold
109830,1,0.2,Cold
109831,2,0.4,Cold
109833,1,0.2,Cold
109837,3,0.6,Cold
109838,3,0.6,Cold
109839,1,0.2,Cold
109840,2,0.4,Cold
109853,2,0.4,Cold
109857,3,0.6,Cold
109859,2,0.4,Cold
109863,1,0.2,Cold
109872,2,0.4,Cold
109879,7,1.4000000000000001,Cold
109880,1,0.2,Cold
109882,4,0.8,Cold
109885,1,0.2,Cold
109888,11,2.1999999999999997,Medium
109889,2,0.4,Cold
109890,2,0.4,Cold
109895,3,0.6,Cold
109897,1,0.2,Cold
109914,3,0.6,Cold
109917,1,0.2,Cold
109919,1,0.2,Cold
109925,2,0.4,Cold
109940,2,0.4,Cold
109947,1,0.2,Cold
109949,3,0.6,Cold
109951,1,0.2,Cold
109955,2,0.4,Cold
109956,2,0.4,Cold
109971,3,0.6,Cold
109980,17,3.4000000000000004,Medium
109984,2,0.4,Cold
109989,3,0.6,Cold
109996,4,0.8,Cold
109997,1,0.2,Cold
109998,2,0.4,Cold
110001,1,0.2,Cold
110003,4,0.8,Cold
110004,24,4.8,Medium
110022,1,0.2,Cold
110030,1,0.2,Cold
110042,1,0.2,Cold
110044,7,1.4000000000000001,Cold
110048,11,2.1999999999999997,Medium
110051,4,0.8,Cold
110053,5,1.0,Cold
110058,2,0.4,Cold
110074,1,0.2,Cold
110076,1,0.2,Cold
110077,2,0.4,Cold
110079,2,0.4,Cold
110086,3,0.6,Cold
110089,10,2.0,Cold
110094,1,0.2,Cold
110100,3,0.6,Cold
110116,4,0.8,Cold
110120,1,0.2,Cold
110123,3,0.6,Cold
110124,3,0.6,Cold
110126,1,0.2,Cold
110129,18,3.5999999999999996,Medium
110130,23,4.6,Medium
110133,6,1.2,Cold
110139,12,2.4,Medium
110149,18,3.5999999999999996,Medium
110151,1,0.2,Cold
110160,4,0.8,Cold
110161,1,0.2,Cold
110163,1,0.2,Cold
110167,8,1.6,Cold
110169,2,0.4,Cold
110173,5,1.0,Cold
110175,1,0.2,Cold
110178,10,2.0,Cold
110181,1,0.2,Cold
110184,1,0.2,Cold
110189,1,0.2,Cold
110194,2,0.4,Cold
110207,1,0.2,Cold
110211,6,1.2,Cold
110213,2,0.4,Cold
110219,1,0.2,Cold
110227,34,6.800000000000001,Other
110230,2,0.4,Cold
110234,1,0.2,Cold
110235,3,0.6,Cold
110239,3,0.6,Cold
110250,2,0.4,Cold
110255,19,3.8,Medium
110256,1,0.2,Cold
110265,2,0.4,Cold
110268,3,0.6,Cold
110272,2,0.4,Cold
110273,1,0.2,Cold
110274,2,0.4,Cold
110278,3,0.6,Cold
110280,3,0.6,Cold
110281,1,0.2,Cold
110283,1,0.2,Cold
110287,1,0.2,Cold
110290,1,0.2,Cold
110294,4,0.8,Cold
110295,2,0.4,Cold
110299,3,0.6,Cold
110300,2,0.4,Cold
110302,9,1.7999999999999998,Cold
110305,5,1.0,Cold
110307,27,5.4,Other
110323,2,0.4,Cold
110337,1,0.2,Cold
110343,1,0.2,Cold
110344,1,0.2,Cold
110349,2,0.4,Cold
110356,1,0.2,Cold
110369,3,0.6,Cold
110370,4,0.8,Cold
110383,2,0.4,Cold
110396,3,0.6,Cold
110399,1,0.2,Cold
110402,3,0.6,Cold
110418,1,0.2,Cold
110421,4,0.8,Cold
110428,5,1.0,Cold
110429,1,0.2,Cold
110430,1,0.2,Cold
110437,1,0.2,Cold
110441,4,0.8,Cold
110443,2,0.4,Cold
110445,2,0.4,Cold
110455,1,0.2,Cold
110483,3,0.6,Cold
110485,2,0.4,Cold
110489,2,0.4,Cold
110495,2,0.4,Cold
110500,1,0.2,Cold
110501,8,1.6,Cold
110504,9,1.7999999999999998,Cold
110509,5,1.0,Cold
110522,1,0.2,Cold
110526,4,0.8,Cold
110529,1,0.2,Cold
110533,1,0.2,Cold
110542,4,0.8,Cold
110545,4,0.8,Cold
110550,3,0.6,Cold
110552,1,0.2,Cold
110553,4,0.8,Cold
110560,10,2.0,Cold
110565,1,0.2,Cold
110568,1,0.2,Cold
110576,10,2.0,Cold
110577,3,0.6,Cold
110588,10,2.0,Cold
110592,1,0.2,Cold
110602,1,0.2,Cold
110616,4,0.8,Cold
110617,5,1.0,Cold
110619,1,0.2,Cold
110620,2,0.4,Cold
110622,2,0.4,Cold
110628,1,0.2,Cold
110631,1,0.2,Cold
110639,1,0.2,Cold
110640,1,0.2,Cold
110648,1,0.2,Cold
110649,2,0.4,Cold
110652,2,0.4,Cold
110653,4,0.8,Cold
110658,3,0.6,Cold
110662,1,0.2,Cold
110664,1,0.2,Cold
110669,4,0.8,Cold
110684,2,0.4,Cold
110686,1,0.2,Cold
110687,5,1.0,Cold
110689,1,0.2,Cold
110692,2,0.4,Cold
110696,5,1.0,Cold
110702,1,0.2,Cold
110705,1,0.2,Cold
110714,6,1.2,Cold
110716,2,0.4,Cold
110718,3,0.6,Cold
110724,6,1.2,Cold
110725,6,1.2,Cold
110728,1,0.2,Cold
110730,2,0.4,Cold
110731,1,0.2,Cold
110745,1,0.2,Cold
110747,2,0.4,Cold
110748,2,0.4,Cold
110751,2,0.4,Cold
110752,1,0.2,Cold
110756,2,0.4,Cold
110757,1,0.2,Cold
110760,1,0.2,Cold
110769,4,0.8,Cold
110773,5,1.0,Cold
110786,1,0.2,Cold
110787,4,0.8,Cold
110788,2,0.4,Cold
110790,1,0.2,Cold
110791,1,0.2,Cold
110802,8,1.6,Cold
110810,2,0.4,Cold
110811,2,0.4,Cold
110812,7,1.4000000000000001,Cold
110818,2,0.4,Cold
110827,1,0.2,Cold
110833,3,0.6,Cold
110836,9,1.7999999999999998,Cold
110838,6,1.2,Cold
110845,1,0.2,Cold
110848,6,1.2,Cold
110850,2,0.4,Cold
110858,29,5.800000000000001,Other
110860,1,0.2,Cold
110868,2,0.4,Cold
110891,2,0.4,Cold
110894,2,0.4,Cold
110896,2,0.4,Cold
110903,3,0.6,Cold
110907,5,1.0,Cold
110909,1,0.2,Cold
110916,3,0.6,Cold
110926,1,0.2,Cold
110927,1,0.2,Cold
110937,1,0.2,Cold
110941,4,0.8,Cold
110954,1,0.2,Cold
110956,2,0.4,Cold
110957,2,0.4,Cold
110959,3,0.6,Cold
110960,5,1.0,Cold
110966,1,0.2,Cold
110967,1,0.2,Cold
110972,3,0.6,Cold
110973,4,0.8,Cold
110974,1,0.2,Cold
110980,2,0.4,Cold
110984,13,2.6,Medium
110991,22,4.3999999999999995,Medium
110993,1,0.2,Cold
111004,2,0.4,Cold
111013,1,0.2,Cold
111015,3,0.6,Cold
111021,2,0.4,Cold
111031,2,0.4,Cold
111036,1,0.2,Cold
111044,1,0.2,Cold
111045,1,0.2,Cold
111049,2,0.4,Cold
111058,5,1.0,Cold
111065,2,0.4,Cold
111083,2,0.4,Cold
111084,1,0.2,Cold
111087,6,1.2,Cold
111094,2,0.4,Cold
111108,5,1.0,Cold
111111,3,0.6,Cold
111112,20,4.0,Medium
111131,4,0.8,Cold
111144,4,0.8,Cold
111145,1,0.2,Cold
111148,2,0.4,Cold
111149,10,2.0,Cold
111157,2,0.4,Cold
111159,2,0.4,Cold
111172,1,0.2,Cold
111186,1,0.2,Cold
111187,2,0.4,Cold
111193,9,1.7999999999999998,Cold
111195,1,0.2,Cold
111196,2,0.4,Cold
111203,1,0.2,Cold
111204,1,0.2,Cold
111209,4,0.8,Cold
111211,2,0.4,Cold
111213,4,0.8,Cold
111216,1,0.2,Cold
111224,2,0.4,Cold
111225,3,0.6,Cold
111230,5,1.0,Cold
111232,8,1.6,Cold
111239,1,0.2,Cold
111245,1,0.2,Cold
111249,10,2.0,Cold
111252,1,0.2,Cold
111262,1,0.2,Cold
111264,2,0.4,Cold
111269,1,0.2,Cold
111270,3,0.6,Cold
111271,17,3.4000000000000004,Medium
111272,12,2.4,Medium
111275,1,0.2,Cold
111282,2,0.4,Cold
111287,2,0.4,Cold
111290,1,0.2,Cold
111293,3,0.6,Cold
111294,3,0.6,Cold
111297,11,2.1999999999999997,Medium
111303,2,0.4,Cold
111306,2,0.4,Cold
111307,1,0.2,Cold
111308,2,0.4,Cold
111314,2,0.4,Cold
111315,1,0.2,Cold
111319,1,0.2,Cold
111320,3,0.6,Cold
111323,1,0.2,Cold
111324,4,0.8,Cold
111326,1,0.2,Cold
111333,8,1.6,Cold
111336,1,0.2,Cold
111343,1,0.2,Cold
111346,2,0.4,Cold
111348,1,0.2,Cold
111350,2,0.4,Cold
111354,2,0.4,Cold
111356,3,0.6,Cold
111359,9,1.7999999999999998,Cold
111382,1,0.2,Cold
111384,3,0.6,Cold
111385,1,0.2,Cold
111388,8,1.6,Cold
111391,3,0.6,Cold
111401,4,0.8,Cold
111404,1,0.2,Cold
111407,23,4.6,Medium
111415,2,0.4,Cold
111417,1,0.2,Cold
111420,4,0.8,Cold
111426,4,0.8,Cold
111433,3,0.6,Cold
111450,1,0.2,Cold
111455,2,0.4,Cold
111460,2,0.4,Cold
111462,2,0.4,Cold
111466,2,0.4,Cold
111468,1,0.2,Cold
111472,3,0.6,Cold
111482,3,0.6,Cold
111485,8,1.6,Cold
111486,2,0.4,Cold
111493,2,0.4,Cold
111494,1,0.2,Cold
111502,1,0.2,Cold
111504,2,0.4,Cold
111505,1,0.2,Cold
111513,1,0.2,Cold
111522,5,1.0,Cold
111523,32,6.4,Other
111528,2,0.4,Cold
111532,3,0.6,Cold
111535,1,0.2,Cold
111549,55,11.0,Rich
111561,1,0.2,Cold
111565,1,0.2,Cold
111566,2,0.4,Cold
111577,2,0.4,Cold
111581,2,0.4,Cold
111591,2,0.4,Cold
111598,1,0.2,Cold
111600,1,0.2,Cold
111602,2,0.4,Cold
111605,3,0.6,Cold
111608,2,0.4,Cold
111610,1,0.2,Cold
111612,11,2.1999999999999997,Medium
111614,1,0.2,Cold
111615,2,0.4,Cold
111632,5,1.0,Cold
111637,2,0.4,Cold
111642,1,0.2,Cold
111644,6,1.2,Cold
111645,2,0.4,Cold
111646,1,0.2,Cold
111649,10,2.0,Cold
111651,2,0.4,Cold
111656,1,0.2,Cold
111660,4,0.8,Cold
111664,16,3.2,Medium
111667,3,0.6,Cold
111668,1,0.2,Cold
111670,3,0.6,Cold
111672,2,0.4,Cold
111675,2,0.4,Cold
111679,2,0.4,Cold
111694,1,0.2,Cold
111711,5,1.0,Cold
111712,3,0.6,Cold
111716,2,0.4,Cold
111718,7,1.4000000000000001,Cold
111724,2,0.4,Cold
111727,8,1.6,Cold
111728,1,0.2,Cold
111735,1,0.2,Cold
111739,2,0.4,Cold
111742,2,0.4,Cold
111749,1,0.2,Cold
111751,5,1.0,Cold
111755,1,0.2,Cold
111765,7,1.4000000000000001,Cold
111770,1,0.2,Cold
111779,3,0.6,Cold
111794,2,0.4,Cold
111796,7,1.4000000000000001,Cold
111812,1,0.2,Cold
111813,11,2.1999999999999997,Medium
111814,1,0.2,Cold
111815,2,0.4,Cold
111818,5,1.0,Cold
111820,4,0.8,Cold
111822,9,1.7999999999999998,Cold
111829,1,0.2,Cold
111832,1,0.2,Cold
111833,3,0.6,Cold
111845,2,0.4,Cold
111846,2,0.4,Cold
111852,2,0.4,Cold
111855,2,0.4,Cold
111857,3,0.6,Cold
111865,9,1.7999999999999998,Cold
111877,3,0.6,Cold
111881,10,2.0,Cold
111884,1,0.2,Cold
111886,6,1.2,Cold
111889,2,0.4,Cold
111891,1,0.2,Cold
111896,2,0.4,Cold
111907,3,0.6,Cold
111908,1,0.2,Cold
111912,21,4.2,Medium
111918,4,0.8,Cold
111919,1,0.2,Cold
111928,1,0.2,Cold
111933,18,3.5999999999999996,Medium
111937,1,0.2,Cold
111950,1,0.2,Cold
111955,5,1.0,Cold
111956,1,0.2,Cold
111962,13,2.6,Medium
111967,1,0.2,Cold
111974,2,0.4,Cold
111979,7,1.4000000000000001,Cold
111982,17,3.4000000000000004,Medium
111985,5,1.0,Cold
111987,1,0.2,Cold
112005,3,0.6,Cold
112006,1,0.2,Cold
112012,1,0.2,Cold
112015,4,0.8,Cold
112017,3,0.6,Cold
112018,1,0.2,Cold
112020,5,1.0,Cold
112021,2,0.4,Cold
112024,2,0.4,Cold
112026,1,0.2,Cold
112033,1,0.2,Cold
112035,2,0.4,Cold
112037,4,0.8,Cold
112045,1,0.2,Cold
112046,4,0.8,Cold
112056,7,1.4000000000000001,Cold
112059,1,0.2,Cold
112062,7,1.4000000000000001,Cold
112064,2,0.4,Cold
112067,5,1.0,Cold
112073,1,0.2,Cold
112075,1,0.2,Cold
112076,1,0.2,Cold
112080,1,0.2,Cold
112082,6,1.2,Cold
112084,8,1.6,Cold
112090,2,0.4,Cold
112091,4,0.8,Cold
112100,2,0.4,Cold
112104,1,0.2,Cold
112105,2,0.4,Cold
112116,9,1.7999999999999998,Cold
112129,1,0.2,Cold
112136,1,0.2,Cold
112138,1,0.2,Cold
112139,1,0.2,Cold
112142,8,1.6,Cold
112145,2,0.4,Cold
112148,10,2.0,Cold
112150,2,0.4,Cold
112172,2,0.4,Cold
112174,19,3.8,Medium
112183,1,0.2,Cold
112190,1,0.2,Cold
112196,1,0.2,Cold
112205,1,0.2,Cold
112209,5,1.0,Cold
112212,2,0.4,Cold
112218,3,0.6,Cold
112220,5,1.0,Cold
112234,3,0.6,Cold
112235,1,0.2,Cold
112236,2,0.4,Cold
112245,7,1.4000000000000001,Cold
112249,3,0.6,Cold
112250,1,0.2,Cold
112256,3,0.6,Cold
112257,3,0.6,Cold
112262,6,1.2,Cold
112264,8,1.6,Cold
112266,1,0.2,Cold
112270,1,0.2,Cold
112282,18,3.5999999999999996,Medium
112284,8,1.6,Cold
112288,3,0.6,Cold
112296,2,0.4,Cold
112297,2,0.4,Cold
112300,2,0.4,Cold
112302,1,0.2,Cold
112309,9,1.7999999999999998,Cold
112319,3,0.6,Cold
112328,8,1.6,Cold
112330,3,0.6,Cold
112338,2,0.4,Cold
112341,2,0.4,Cold
112348,2,0.4,Cold
112364,2,0.4,Cold
112368,2,0.4,Cold
112370,2,0.4,Cold
112374,3,0.6,Cold
112379,2,0.4,Cold
112381,2,0.4,Cold
112382,2,0.4,Cold
112385,1,0.2,Cold
112390,10,2.0,Cold
112392,11,2.1999999999999997,Medium
112395,4,0.8,Cold
112401,2,0.4,Cold
112403,1,0.2,Cold
112415,9,1.7999999999999998,Cold
112416,1,0.2,Cold
112419,1,0.2,Cold
112420,1,0.2,Cold
112422,2,0.4,Cold
112429,1,0.2,Cold
112437,1,0.2,Cold
112440,1,0.2,Cold
112445,1,0.2,Cold
112447,3,0.6,Cold
112454,1,0.2,Cold
112459,1,0.2,Cold
112463,1,0.2,Cold
112468,3,0.6,Cold
112471,2,0.4,Cold
112473,1,0.2,Cold
112479,3,0.6,Cold
112480,1,0.2,Cold
112481,1,0.2,Cold
112483,1,0.2,Cold
112491,3,0.6,Cold
112493,5,1.0,Cold
112496,1,0.2,Cold
112497,3,0.6,Cold
112498,1,0.2,Cold
112501,2,0.4,Cold
112502,3,0.6,Cold
112503,10,2.0,Cold
112508,1,0.2,Cold
112514,3,0.6,Cold
112517,1,0.2,Cold
112520,9,1.7999999999999998,Cold
112528,2,0.4,Cold
112531,2,0.4,Cold
112552,1,0.2,Cold
112556,4,0.8,Cold
112558,1,0.2,Cold
112561,2,0.4,Cold
112565,1,0.2,Cold
112569,1,0.2,Cold
112572,16,3.2,Medium
112575,4,0.8,Cold
112576,1,0.2,Cold
112577,2,0.4,Cold
112582,2,0.4,Cold
112592,4,0.8,Cold
112597,2,0.4,Cold
112599,1,0.2,Cold
112605,3,0.6,Cold
112606,1,0.2,Cold
112614,5,1.0,Cold
112618,1,0.2,Cold
112619,2,0.4,Cold
112622,1,0.2,Cold
112625,1,0.2,Cold
112629,3,0.6,Cold
112633,3,0.6,Cold
112638,1,0.2,Cold
112641,3,0.6,Cold
112643,2,0.4,Cold
112645,1,0.2,Cold
112651,1,0.2,Cold
112654,2,0.4,Cold
112667,1,0.2,Cold
112670,1,0.2,Cold
112676,1,0.2,Cold
112684,2,0.4,Cold
112685,11,2.1999999999999997,Medium
112689,1,0.2,Cold
112692,3,0.6,Cold
112694,1,0.2,Cold
112704,1,0.2,Cold
112709,2,0.4,Cold
112715,1,0.2,Cold
112730,4,0.8,Cold
112733,2,0.4,Cold
112735,2,0.4,Cold
112743,3,0.6,Cold
112746,1,0.2,Cold
112755,1,0.2,Cold
112759,3,0.6,Cold
112762,31,6.2,Other
112765,1,0.2,Cold
112767,3,0.6,Cold
112769,5,1.0,Cold
112770,2,0.4,Cold
112779,2,0.4,Cold
112785,7,1.4000000000000001,Cold
112788,1,0.2,Cold
112789,1,0.2,Cold
112790,1,0.2,Cold
112799,1,0.2,Cold
112804,1,0.2,Cold
112806,1,0.2,Cold
112810,2,0.4,Cold
112811,5,1.0,Cold
112818,1,0.2,Cold
112828,3,0.6,Cold
112837,2,0.4,Cold
112847,1,0.2,Cold
112851,1,0.2,Cold
112858,1,0.2,Cold
112859,1,0.2,Cold
112862,2,0.4,Cold
112863,2,0.4,Cold
112871,3,0.6,Cold
112888,2,0.4,Cold
112894,4,0.8,Cold
112896,3,0.6,Cold
112897,1,0.2,Cold
112898,1,0.2,Cold
112900,3,0.6,Cold
112903,2,0.4,Cold
112911,1,0.2,Cold
112920,4,0.8,Cold
112922,3,0.6,Cold
112935,3,0.6,Cold
112936,4,0.8,Cold
112940,11,2.1999999999999997,Medium
112941,2,0.4,Cold
112946,7,1.4000000000000001,Cold
112948,4,0.8,Cold
112961,1,0.2,Cold
112963,2,0.4,Cold
112966,2,0.4,Cold
112970,1,0.2,Cold
112973,5,1.0,Cold
112978,2,0.4,Cold
112983,5,1.0,Cold
112985,2,0.4,Cold
112987,1,0.2,Cold
113000,1,0.2,Cold
113002,2,0.4,Cold
113003,4,0.8,Cold
113006,1,0.2,Cold
113011,21,4.2,Medium
113012,7,1.4000000000000001,Cold
113015,2,0.4,Cold
113020,3,0.6,Cold
113028,3,0.6,Cold
113031,6,1.2,Cold
113034,1,0.2,Cold
113041,3,0.6,Cold
113047,2,0.4,Cold
113048,2,0.4,Cold
113049,1,0.2,Cold
113050,20,4.0,Medium
113053,7,1.4000000000000001,Cold
113059,1,0.2,Cold
113062,1,0.2,Cold
113066,1,0.2,Cold
113072,2,0.4,Cold
113085,2,0.4,Cold
113093,4,0.8,Cold
113101,2,0.4,Cold
113104,2,0.4,Cold
113105,5,1.0,Cold
113106,1,0.2,Cold
113111,1,0.2,Cold
113120,1,0.2,Cold
113129,11,2.1999999999999997,Medium
113134,3,0.6,Cold
113152,2,0.4,Cold
113156,1,0.2,Cold
113158,1,0.2,Cold
113161,1,0.2,Cold
113162,2,0.4,Cold
113165,3,0.6,Cold
113168,1,0.2,Cold
113171,3,0.6,Cold
113172,1,0.2,Cold
113178,1,0.2,Cold
113179,4,0.8,Cold
113180,7,1.4000000000000001,Cold
113181,31,6.2,Other
113182,4,0.8,Cold
113183,1,0.2,Cold
113186,3,0.6,Cold
113189,2,0.4,Cold
113199,2,0.4,Cold
113205,2,0.4,Cold
113215,4,0.8,Cold
113221,2,0.4,Cold
113222,4,0.8,Cold
113223,1,0.2,Cold
113233,2,0.4,Cold
113234,2,0.4,Cold
113241,1,0.2,Cold
113245,3,0.6,Cold
113248,3,0.6,Cold
113260,5,1.0,Cold
113268,1,0.2,Cold
113271,1,0.2,Cold
113274,1,0.2,Cold
113276,1,0.2,Cold
113277,1,0.2,Cold
113298,2,0.4,Cold
113307,10,2.0,Cold
113315,2,0.4,Cold
113321,1,0.2,Cold
113322,2,0.4,Cold
113327,1,0.2,Cold
113328,1,0.2,Cold
113331,3,0.6,Cold
113334,5,1.0,Cold
113336,24,4.8,Medium
113342,3,0.6,Cold
113346,1,0.2,Cold
113352,2,0.4,Cold
113365,11,2.1999999999999997,Medium
113369,10,2.0,Cold
113372,1,0.2,Cold
113373,3,0.6,Cold
113376,4,0.8,Cold
113378,3,0.6,Cold
113380,2,0.4,Cold
113385,1,0.2,Cold
113386,7,1.4000000000000001,Cold
113389,3,0.6,Cold
113393,1,0.2,Cold
113408,3,0.6,Cold
113409,1,0.2,Cold
113414,3,0.6,Cold
113437,3,0.6,Cold
113443,5,1.0,Cold
113447,10,2.0,Cold
113451,7,1.4000000000000001,Cold
113456,8,1.6,Cold
113461,1,0.2,Cold
113465,8,1.6,Cold
113468,2,0.4,Cold
113475,7,1.4000000000000001,Cold
113476,9,1.7999999999999998,Cold
113477,1,0.2,Cold
113484,4,0.8,Cold
113491,1,0.2,Cold
113495,10,2.0,Cold
113499,6,1.2,Cold
113502,1,0.2,Cold
113506,1,0.2,Cold
113514,2,0.4,Cold
113527,2,0.4,Cold
113529,1,0.2,Cold
113540,10,2.0,Cold
113541,4,0.8,Cold
113545,2,0.4,Cold
113554,1,0.2,Cold
113555,2,0.4,Cold
113557,2,0.4,Cold
113564,7,1.4000000000000001,Cold
113570,1,0.2,Cold
113572,2,0.4,Cold
113578,2,0.4,Cold
113580,9,1.7999999999999998,Cold
113585,3,0.6,Cold
113586,1,0.2,Cold
113587,1,0.2,Cold
113588,1,0.2,Cold
113589,7,1.4000000000000001,Cold
113596,2,0.4,Cold
113597,1,0.2,Cold
113602,4,0.8,Cold
113604,11,2.1999999999999997,Medium
113610,35,7.000000000000001,Other
113617,2,0.4,Cold
113628,1,0.2,Cold
113630,7,1.4000000000000001,Cold
113631,2,0.4,Cold
113633,3,0.6,Cold
113645,3,0.6,Cold
113652,2,0.4,Cold
113658,1,0.2,Cold
113665,2,0.4,Cold
113666,2,0.4,Cold
113668,44,8.799999999999999,Other
113672,1,0.2,Cold
113676,1,0.2,Cold
113678,7,1.4000000000000001,Cold
113681,1,0.2,Cold
113692,2,0.4,Cold
113697,3,0.6,Cold
113699,2,0.4,Cold
113700,1,0.2,Cold
113721,1,0.2,Cold
113722,3,0.6,Cold
113724,1,0.2,Cold
113730,1,0.2,Cold
113736,1,0.2,Cold
113742,2,0.4,Cold
113743,5,1.0,Cold
113744,1,0.2,Cold
113770,12,2.4,Medium
113777,1,0.2,Cold
113779,3,0.6,Cold
113786,2,0.4,Cold
113789,1,0.2,Cold
113790,1,0.2,Cold
113792,2,0.4,Cold
113796,2,0.4,Cold
113797,5,1.0,Cold
113799,1,0.2,Cold
113802,1,0.2,Cold
113805,5,1.0,Cold
113806,43,8.6,Other
113815,1,0.2,Cold
113816,3,0.6,Cold
113822,1,0.2,Cold
113829,11,2.1999999999999997,Medium
113834,6,1.2,Cold
113841,13,2.6,Medium
113857,13,2.6,Medium
113858,1,0.2,Cold
113861,7,1.4000000000000001,Cold
113862,2,0.4,Cold
113875,12,2.4,Medium
113881,9,1.7999999999999998,Cold
113885,1,0.2,Cold
113908,1,0.2,Cold
113911,12,2.4,Medium
113917,10,2.0,Cold
113919,1,0.2,Cold
113927,5,1.0,Cold
113929,1,0.2,Cold
113938,1,0.2,Cold
113939,13,2.6,Medium
113949,1,0.2,Cold
113950,1,0.2,Cold
113952,3,0.6,Cold
113955,1,0.2,Cold
113957,6,1.2,Cold
113961,2,0.4,Cold
113967,4,0.8,Cold
113969,3,0.6,Cold
113970,1,0.2,Cold
113979,3,0.6,Cold
113987,1,0.2,Cold
113989,1,0.2,Cold
113994,2,0.4,Cold
114001,1,0.2,Cold
114008,1,0.2,Cold
114009,20,4.0,Medium
114022,13,2.6,Medium
114026,1,0.2,Cold
114036,1,0.2,Cold
114045,13,2.6,Medium
114053,4,0.8,Cold
114057,16,3.2,Medium
114058,1,0.2,Cold
114060,1,0.2,Cold
114070,4,0.8,Cold
114072,1,0.2,Cold
114081,1,0.2,Cold
114089,1,0.2,Cold
114093,2,0.4,Cold
114094,1,0.2,Cold
114113,1,0.2,Cold
114116,2,0.4,Cold
114117,3,0.6,Cold
114121,1,0.2,Cold
114126,1,0.2,Cold
114127,7,1.4000000000000001,Cold
114128,7,1.4000000000000001,Cold
114129,2,0.4,Cold
114131,1,0.2,Cold
114142,3,0.6,Cold
114149,1,0.2,Cold
114152,1,0.2,Cold
114168,5,1.0,Cold
114180,1,0.2,Cold
114185,2,0.4,Cold
114186,1,0.2,Cold
114190,1,0.2,Cold
114199,1,0.2,Cold
114202,4,0.8,Cold
114210,11,2.1999999999999997,Medium
114218,2,0.4,Cold
114242,2,0.4,Cold
114243,3,0.6,Cold
114248,2,0.4,Cold
114262,5,1.0,Cold
114263,5,1.0,Cold
114264,2,0.4,Cold
114266,16,3.2,Medium
114267,4,0.8,Cold
114269,2,0.4,Cold
114270,24,4.8,Medium
114271,1,0.2,Cold
114273,1,0.2,Cold
114275,2,0.4,Cold
114278,2,0.4,Cold
114289,1,0.2,Cold
114294,1,0.2,Cold
114301,6,1.2,Cold
114305,2,0.4,Cold
114313,4,0.8,Cold
114314,1,0.2,Cold
114318,2,0.4,Cold
114332,1,0.2,Cold
114341,2,0.4,Cold
114345,2,0.4,Cold
114348,2,0.4,Cold
114352,1,0.2,Cold
114356,5,1.0,Cold
114360,2,0.4,Cold
114363,1,0.2,Cold
114369,1,0.2,Cold
114373,1,0.2,Cold
114375,1,0.2,Cold
114385,3,0.6,Cold
114390,2,0.4,Cold
114391,1,0.2,Cold
114395,3,0.6,Cold
114399,5,1.0,Cold
114401,2,0.4,Cold
114406,58,11.600000000000001,Rich
114408,1,0.2,Cold
114409,3,0.6,Cold
114411,4,0.8,Cold
114412,35,7.000000000000001,Other
114413,2,0.4,Cold
114415,2,0.4,Cold
114421,1,0.2,Cold
114424,3,0.6,Cold
114435,2,0.4,Cold
114438,3,0.6,Cold
114443,1,0.2,Cold
114456,2,0.4,Cold
