TargetUser,OtherUser,CommonItems
903,106187,3
903,106192,6
903,106197,1
903,106200,2
903,106215,3
903,106223,1
903,106225,1
903,106228,2
903,106231,2
903,106240,1
903,106251,1
903,106257,1
903,106269,1
903,106270,2
903,106278,1
903,106279,2
903,106292,4
903,106299,2
903,106302,4
903,106310,4
903,106314,1
903,106315,2
903,106319,1
903,106321,1
903,106322,2
903,106327,2
903,106335,1
903,106339,1
903,106341,4
903,106345,3
903,106346,1
903,106348,10
903,106354,9
903,106356,3
903,106373,3
903,106379,1
903,106382,2
903,106390,3
903,106396,1
903,106404,2
903,106410,1
903,106415,1
903,106417,3
903,106429,3
903,106434,3
903,106439,2
903,106442,1
903,106451,6
903,106462,2
903,106466,2
903,106473,1
903,106478,2
903,106481,2
903,106484,2
903,106490,4
903,106491,3
903,106497,2
903,106501,4
903,106504,3
903,106507,1
903,106508,1
903,106512,5
903,106520,7
903,106522,1
903,106526,2
903,106527,1
903,106528,5
903,106531,2
903,106533,1
903,106534,1
903,106535,2
903,106562,16
903,106565,1
903,106568,1
903,106580,1
903,106581,1
903,106586,1
903,106594,1
903,106601,7
903,106605,2
903,106607,2
903,106622,4
903,106639,1
903,106643,9
903,106647,12
903,106649,4
903,106660,2
903,106663,9
903,106664,4
903,106665,1
903,106673,1
903,106679,1
903,106683,1
903,106692,2
903,106694,3
903,106710,2
903,106724,1
903,106725,2
903,106726,1
903,106732,4
903,106737,20
903,106753,5
903,106754,2
903,106755,4
903,106763,1
903,106767,5
903,106774,2
903,106776,3
903,106777,2
903,106779,5
903,106802,9
903,106804,6
903,106805,1
903,106810,1
903,106817,8
903,106825,2
903,106832,2
903,106833,2
903,106834,1
903,106835,3
903,106849,4
903,106850,2
903,106853,1
903,106860,4
903,106869,1
903,106871,3
903,106889,1
903,106891,2
903,106893,1
903,106894,12
903,106895,6
903,106900,1
903,106902,2
903,106905,1
903,106919,3
903,106922,9
903,106928,1
903,106929,2
903,106930,2
903,106931,4
903,106955,10
903,106964,1
903,106965,1
903,106970,1
903,106974,1
903,106975,2
903,106977,1
903,106990,1
903,107011,9
903,107017,2
903,107024,3
903,107028,3
903,107029,2
903,107032,2
903,107055,1
903,107056,14
903,107057,8
903,107059,1
903,107061,5
903,107062,1
903,107066,1
903,107070,2
903,107075,1
903,107081,12
903,107088,3
903,107090,6
903,107098,1
903,107099,2
903,107102,3
903,107105,3
903,107108,1
903,107116,1
903,107127,3
903,107149,3
903,107150,1
903,107158,2
903,107160,2
903,107172,1
903,107178,1
903,107179,1
903,107182,1
903,107184,1
903,107186,4
903,107189,3
903,107193,3
903,107204,1
903,107207,9
903,107222,3
903,107224,2
903,107231,5
903,107232,14
903,107234,3
903,107242,9
903,107245,1
903,107247,3
903,107248,2
903,107250,1
903,107254,1
903,107255,3
903,107257,1
903,107259,2
903,107260,4
903,107273,4
903,107274,1
903,107279,1
903,107297,2
903,107299,4
903,107302,3
903,107304,7
903,107306,1
903,107311,1
903,107313,2
903,107320,2
903,107324,11
903,107325,6
903,107336,2
903,107338,2
903,107347,2
903,107356,26
903,107361,2
903,107362,1
903,107370,6
903,107373,1
903,107379,3
903,107382,1
903,107392,1
903,107395,6
903,107423,1
903,107433,9
903,107434,5
903,107439,1
903,107446,2
903,107450,4
903,107453,1
903,107463,2
903,107464,1
903,107469,2
903,107470,2
903,107473,1
903,107481,5
903,107493,6
903,107496,2
903,107498,3
903,107503,2
903,107512,1
903,107515,3
903,107520,16
903,107527,1
903,107531,1
903,107536,3
903,107541,1
903,107545,11
903,107552,9
903,107571,1
903,107576,3
903,107580,1
903,107592,2
903,107598,8
903,107602,5
903,107603,9
903,107610,1
903,107626,1
903,107629,4
903,107640,30
903,107665,2
903,107673,5
903,107675,1
903,107676,1
903,107677,2
903,107688,1
903,107689,11
903,107693,2
903,107694,1
903,107701,1
903,107704,7
903,107710,2
903,107716,3
903,107725,1
903,107730,4
903,107731,3
903,107732,12
903,107734,2
903,107738,2
903,107743,3
903,107755,4
903,107756,3
903,107764,1
903,107768,5
903,107770,1
903,107782,1
903,107784,2
903,107788,5
903,107789,1
903,107791,4
903,107793,1
903,107796,2
903,107800,7
903,107802,9
903,107805,2
903,107813,1
903,107819,2
903,107825,1
903,107834,2
903,107839,1
903,107840,3
903,107847,4
903,107849,5
903,107861,12
903,107862,2
903,107863,1
903,107865,3
903,107870,2
903,107871,2
903,107880,1
903,107895,1
903,107898,9
903,107899,2
903,107902,1
903,107904,9
903,107914,4
903,107915,4
903,107918,4
903,107923,2
903,107927,4
903,107929,1
903,107931,2
903,107939,1
903,107944,1
903,107945,2
903,107950,1
903,107957,1
903,107964,3
903,107980,13
903,107981,3
903,107986,1
903,107988,1
903,107989,1
903,107997,1
903,107998,1
903,108011,15
903,108014,1
903,108016,4
903,108022,1
903,108024,2
903,108025,1
903,108042,1
903,108049,2
903,108052,6
903,108058,4
903,108061,3
903,108064,2
903,108067,7
903,108068,3
903,108069,1
903,108074,2
903,108075,1
903,108076,2
903,108084,1
903,108086,1
903,108087,1
903,108092,1
903,108100,1
903,108103,2
903,108112,2
903,108115,1
903,108117,7
903,108125,2
903,108128,2
903,108131,2
903,108135,6
903,108138,3
903,108142,14
903,108147,2
903,108148,1
903,108151,2
903,108162,12
903,108169,5
903,108170,1
903,108174,3
903,108184,1
903,108188,5
903,108196,1
903,108201,2
903,108205,2
903,108206,8
903,108208,2
903,108215,2
903,108221,1
903,108227,1
903,108230,2
903,108233,1
903,108236,1
903,108242,1
903,108243,1
903,108244,1
903,108246,2
903,108254,4
903,108257,1
903,108261,4
903,108264,1
903,108266,2
903,108268,1
903,108270,1
903,108272,1
903,108278,1
903,108288,2
903,108290,1
903,108291,5
903,108293,1
903,108300,2
903,108301,1
903,108302,1
903,108304,1
903,108309,1
903,108317,6
903,108322,2
903,108326,1
903,108327,1
903,108338,1
903,108343,2
903,108352,1
903,108357,9
903,108358,1
903,108359,3
903,108362,8
903,108368,1
903,108374,7
903,108375,3
903,108377,5
903,108378,1
903,108381,10
903,108384,2
903,108385,4
903,108386,6
903,108387,2
903,108404,1
903,108409,3
903,108415,2
903,108417,2
903,108420,4
903,108434,7
903,108436,3
903,108450,2
903,108451,3
903,108458,3
903,108460,1
903,108465,2
903,108472,9
903,108474,5
903,108475,4
903,108479,1
903,108481,2
903,108484,2
903,108485,2
903,108497,1
903,108499,1
903,108502,1
903,108504,2
903,108510,2
903,108524,2
903,108525,1
903,108528,2
903,108531,3
903,108535,2
903,108538,1
903,108539,2
903,108545,2
903,108556,1
903,108573,1
903,108576,4
903,108586,1
903,108591,1
903,108593,5
903,108609,2
903,108611,1
903,108612,1
903,108619,7
903,108623,2
903,108631,2
903,108634,1
903,108638,1
903,108641,8
903,108644,3
903,108651,5
903,108652,5
903,108654,1
903,108670,17
903,108678,1
903,108693,1
903,108694,1
903,108695,3
903,108699,1
903,108700,2
903,108707,2
903,108709,2
903,108710,1
903,108713,3
903,108724,7
903,108726,3
903,108734,2
903,108735,2
903,108739,1
903,108748,1
903,108754,1
903,108758,11
903,108760,4
903,108763,1
903,108774,1
903,108776,2
903,108777,2
903,108780,3
903,108781,1
903,108786,1
903,108790,3
903,108799,1
903,108816,1
903,108817,1
903,108820,2
903,108824,2
903,108832,1
903,108837,4
903,108844,1
903,108847,4
903,108848,5
903,108854,3
903,108858,1
903,108859,8
903,108860,1
903,108862,9
903,108868,2
903,108875,11
903,108879,1
903,108883,1
903,108887,3
903,108888,4
903,108896,1
903,108900,3
903,108912,6
903,108915,1
903,108916,2
903,108920,3
903,108925,1
903,108927,1
903,108929,7
903,108931,1
903,108939,8
903,108960,1
903,108965,1
903,108968,2
903,108975,6
903,108977,5
903,108987,1
903,108989,2
903,108991,4
903,108993,1
903,109000,2
903,109006,2
903,109007,1
903,109008,2
903,109009,4
903,109010,2
903,109013,1
903,109014,5
903,109018,2
903,109035,2
903,109040,8
903,109042,7
903,109043,4
903,109046,1
903,109049,1
903,109050,1
903,109051,2
903,109073,4
903,109078,1
903,109081,1
903,109095,5
903,109096,11
903,109103,1
903,109128,2
903,109152,19
903,109154,1
903,109158,4
903,109160,2
903,109162,1
903,109164,1
903,109167,11
903,109169,1
903,109172,1
903,109173,3
903,109174,1
903,109176,1
903,109177,2
903,109181,1
903,109184,6
903,109196,4
903,109199,2
903,109203,7
903,109204,1
903,109220,1
903,109228,1
903,109231,5
903,109236,2
903,109243,5
903,109244,1
903,109245,15
903,109247,1
903,109250,4
903,109254,1
903,109255,1
903,109268,2
903,109271,3
903,109275,4
903,109276,3
903,109286,4
903,109291,9
903,109294,1
903,109299,6
903,109300,1
903,109301,1
903,109305,1
903,109306,8
903,109308,3
903,109310,1
903,109312,3
903,109315,1
903,109321,1
903,109322,2
903,109339,6
903,109347,5
903,109351,2
903,109352,1
903,109366,1
903,109370,4
903,109374,1
903,109379,13
903,109388,6
903,109390,1
903,109391,1
903,109402,2
903,109405,3
903,109407,2
903,109412,1
903,109414,1
903,109419,1
903,109424,1
903,109428,2
903,109429,3
903,109432,1
903,109442,2
903,109455,3
903,109461,8
903,109466,1
903,109467,5
903,109473,4
903,109477,3
903,109496,2
903,109499,2
903,109503,8
903,109517,4
903,109518,5
903,109523,1
903,109529,2
903,109531,1
903,109535,1
903,109545,2
903,109547,1
903,109550,2
903,109555,7
903,109557,6
903,109562,1
903,109565,6
903,109566,4
903,109567,2
903,109576,1
903,109579,1
903,109583,3
903,109584,2
903,109587,1
903,109594,5
903,109595,2
903,109600,5
903,109603,2
903,109604,1
903,109605,1
903,109609,6
903,109624,4
903,109637,1
903,109643,5
903,109649,5
903,109653,1
903,109655,1
903,109664,5
903,109670,1
903,109681,1
903,109683,5
903,109687,9
903,109688,1
903,109695,8
903,109698,4
903,109700,4
903,109702,16
903,109709,1
903,109710,1
903,109712,9
903,109716,2
903,109718,2
903,109724,2
903,109730,1
903,109731,1
903,109732,1
903,109733,1
903,109734,2
903,109735,12
903,109748,3
903,109751,6
903,109755,1
903,109761,9
903,109769,5
903,109771,1
903,109772,3
903,109779,2
903,109780,1
903,109783,4
903,109789,4
903,109796,4
903,109797,1
903,109801,2
903,109802,2
903,109806,1
903,109809,3
903,109817,3
903,109818,1
903,109830,1
903,109831,2
903,109833,1
903,109837,3
903,109838,3
903,109839,1
903,109853,2
903,109857,3
903,109859,2
903,109863,1
903,109872,1
903,109879,6
903,109880,1
903,109882,3
903,109885,1
903,109888,7
903,109889,2
903,109890,1
903,109895,3
903,109897,1
903,109914,1
903,109919,1
903,109925,2
903,109940,2
903,109947,1
903,109949,2
903,109951,1
903,109955,2
903,109956,1
903,109971,3
903,109980,16
903,109984,1
903,109989,1
903,109996,3
903,109997,1
903,109998,2
903,110001,1
903,110003,1
903,110004,17
903,110022,1
903,110042,1
903,110044,7
903,110048,9
903,110051,3
903,110053,4
903,110058,2
903,110074,1
903,110076,1
903,110077,2
903,110079,2
903,110086,3
903,110089,9
903,110094,1
903,110100,3
903,110116,3
903,110120,1
903,110123,3
903,110124,3
903,110126,1
903,110129,13
903,110130,17
903,110133,5
903,110139,3
903,110149,14
903,110151,1
903,110160,4
903,110161,1
903,110163,1
903,110167,7
903,110169,2
903,110173,4
903,110175,1
903,110178,7
903,110181,1
903,110184,1
903,110189,1
903,110194,2
903,110207,1
903,110211,6
903,110213,2
903,110227,25
903,110230,2
903,110235,3
903,110239,2
903,110250,1
903,110255,9
903,110265,2
903,110268,3
903,110272,2
903,110274,2
903,110278,1
903,110281,1
903,110283,1
903,110287,1
903,110290,1
903,110294,4
903,110295,2
903,110299,2
903,110302,6
903,110305,4
903,110307,23
903,110323,2
903,110337,1
903,110343,1
903,110344,1
903,110349,2
903,110356,1
903,110369,3
903,110370,2
903,110396,2
903,110399,1
903,110402,3
903,110418,1
903,110421,3
903,110428,3
903,110429,1
903,110430,1
903,110437,1
903,110441,3
903,110443,1
903,110445,2
903,110455,1
903,110485,1
903,110495,2
903,110500,1
903,110501,2
903,110504,8
903,110509,5
903,110522,1
903,110526,3
903,110529,1
903,110542,1
903,110545,4
903,110550,3
903,110552,1
903,110553,4
903,110560,7
903,110565,1
903,110568,1
903,110576,4
903,110577,3
903,110588,6
903,110592,1
903,110602,1
903,110616,3
903,110617,5
903,110620,2
903,110622,2
903,110628,1
903,110639,1
903,110640,1
903,110648,1
903,110649,2
903,110652,2
903,110653,4
903,110658,1
903,110662,1
903,110664,1
903,110669,3
903,110684,2
903,110687,4
903,110689,1
903,110692,2
903,110696,3
903,110702,1
903,110705,1
903,110714,6
903,110716,2
903,110718,3
903,110724,6
903,110725,5
903,110730,2
903,110731,1
903,110745,1
903,110747,1
903,110748,2
903,110751,2
903,110752,1
903,110756,1
903,110760,1
903,110769,3
903,110773,3
903,110786,1
903,110787,4
903,110788,2
903,110791,1
903,110802,6
903,110810,2
903,110811,2
903,110812,6
903,110818,2
903,110833,3
903,110836,9
903,110838,4
903,110845,1
903,110848,4
903,110850,2
903,110858,14
903,110868,2
903,110891,2
903,110894,1
903,110903,3
903,110907,3
903,110909,1
903,110916,3
903,110926,1
903,110927,1
903,110937,1
903,110941,4
903,110954,1
903,110956,2
903,110957,2
903,110959,2
903,110960,2
903,110966,1
903,110967,1
903,110972,3
903,110973,4
903,110974,1
903,110980,2
903,110984,9
903,110991,12
903,111004,2
903,111015,3
903,111021,2
903,111031,2
903,111036,1
903,111044,1
903,111045,1
903,111049,2
903,111058,5
903,111065,2
903,111083,2
903,111084,1
903,111087,5
903,111094,2
903,111108,5
903,111111,2
903,111112,15
903,111131,4
903,111144,3
903,111148,2
903,111149,8
903,111159,1
903,111172,1
903,111187,2
903,111193,6
903,111196,2
903,111203,1
903,111209,1
903,111211,2
903,111213,3
903,111216,1
903,111224,2
903,111225,3
903,111230,4
903,111232,7
903,111239,1
903,111245,1
903,111249,6
903,111252,1
903,111262,1
903,111264,2
903,111269,1
903,111270,3
903,111271,16
903,111272,11
903,111275,1
903,111282,2
903,111287,2
903,111290,1
903,111293,1
903,111294,3
903,111297,11
903,111303,2
903,111306,2
903,111307,1
903,111308,2
903,111314,2
903,111315,1
903,111320,3
903,111324,2
903,111333,2
903,111336,1
903,111346,2
903,111348,1
903,111350,2
903,111354,2
903,111356,2
903,111359,8
903,111382,1
903,111384,3
903,111385,1
903,111388,7
903,111391,3
903,111401,2
903,111407,19
903,111415,2
903,111417,1
903,111420,4
903,111426,3
903,111433,1
903,111450,1
903,111455,2
903,111460,2
903,111466,2
903,111468,1
903,111472,3
903,111482,3
903,111485,4
903,111486,2
903,111493,1
903,111502,1
903,111504,2
903,111505,1
903,111513,1
903,111522,4
903,111523,27
903,111528,1
903,111532,2
903,111535,1
903,111549,19
903,111565,1
903,111566,2
903,111577,2
903,111581,2
903,111591,2
903,111600,1
903,111602,2
903,111605,3
903,111608,2
903,111610,1
903,111612,10
903,111615,2
903,111632,5
903,111637,2
903,111642,1
903,111644,5
903,111645,2
903,111646,1
903,111649,7
903,111651,2
903,111656,1
903,111660,4
903,111664,12
903,111667,3
903,111668,1
903,111670,2
903,111672,2
903,111675,2
903,111679,2
903,111694,1
903,111711,5
903,111712,2
903,111716,2
903,111718,7
903,111724,1
903,111728,1
903,111735,1
903,111739,2
903,111742,2
903,111749,1
903,111751,1
903,111755,1
903,111765,7
903,111770,1
903,111779,3
903,111794,2
903,111796,6
903,111812,1
903,111813,10
903,111814,1
903,111815,2
903,111820,4
903,111822,6
903,111829,1
903,111832,1
903,111833,2
903,111845,2
903,111846,1
903,111852,2
903,111855,2
903,111857,2
903,111865,5
903,111877,2
903,111881,9
903,111884,1
903,111886,6
903,111896,1
903,111907,3
903,111908,1
903,111912,16
903,111918,4
903,111919,1
903,111928,1
903,111933,8
903,111937,1
903,111950,1
903,111955,5
903,111962,13
903,111967,1
903,111974,2
903,111979,6
903,111982,10
903,111985,5
903,111987,1
903,112005,3
903,112006,1
903,112012,1
903,112015,4
903,112017,3
903,112020,5
903,112021,2
903,112026,1
903,112033,1
903,112037,3
903,112045,1
903,112046,4
903,112056,7
903,112059,1
903,112062,7
903,112064,1
903,112067,5
903,112073,1
903,112076,1
903,112080,1
903,112082,5
903,112084,7
903,112091,4
903,112100,2
903,112104,1
903,112105,2
903,112116,9
903,112129,1
903,112136,1
903,112138,1
903,112139,1
903,112142,6
903,112145,1
903,112148,8
903,112150,2
903,112172,1
903,112174,8
903,112183,1
903,112190,1
903,112205,1
903,112209,3
903,112212,2
903,112218,3
903,112220,5
903,112234,1
903,112235,1
903,112236,1
903,112245,4
903,112249,3
903,112250,1
903,112256,1
903,112257,2
903,112262,3
903,112264,6
903,112266,1
903,112270,1
903,112282,15
903,112284,6
903,112288,3
903,112296,2
903,112297,2
903,112300,2
903,112302,1
903,112309,8
903,112319,1
903,112328,8
903,112330,1
903,112338,2
903,112341,2
903,112348,1
903,112364,2
903,112368,1
903,112370,2
903,112374,2
903,112379,1
903,112381,2
903,112382,2
903,112390,9
903,112392,10
903,112395,3
903,112415,4
903,112416,1
903,112419,1
903,112420,1
903,112422,2
903,112429,1
903,112437,1
903,112440,1
903,112447,3
903,112454,1
903,112459,1
903,112463,1
903,112468,3
903,112471,2
903,112473,1
903,112480,1
903,112481,1
903,112483,1
903,112491,2
903,112493,3
903,112496,1
903,112497,2
903,112498,1
903,112501,2
903,112502,2
903,112503,8
903,112508,1
903,112514,2
903,112517,1
903,112520,3
903,112528,2
903,112531,2
903,112552,1
903,112556,4
903,112558,1
903,112561,1
903,112565,1
903,112569,1
903,112572,10
903,112575,1
903,112576,1
903,112577,2
903,112582,2
903,112592,4
903,112597,2
903,112599,1
903,112605,3
903,112606,1
903,112614,5
903,112618,1
903,112619,2
903,112622,1
903,112625,1
903,112629,3
903,112633,2
903,112638,1
903,112641,3
903,112643,2
903,112645,1
903,112651,1
903,112654,2
903,112667,1
903,112670,1
903,112684,1
903,112685,8
903,112689,1
903,112692,3
903,112694,1
903,112709,2
903,112715,1
903,112730,4
903,112733,1
903,112735,1
903,112743,2
903,112755,1
903,112759,3
903,112762,17
903,112765,1
903,112767,3
903,112769,4
903,112770,2
903,112779,2
903,112785,2
903,112789,1
903,112790,1
903,112804,1
903,112810,2
903,112811,3
903,112818,1
903,112828,1
903,112837,2
903,112847,1
903,112851,1
903,112858,1
903,112859,1
903,112862,2
903,112863,2
903,112871,3
903,112888,2
903,112894,4
903,112896,3
903,112897,1
903,112898,1
903,112900,1
903,112911,1
903,112920,4
903,112922,1
903,112935,3
903,112936,4
903,112940,11
903,112941,1
903,112946,5
903,112948,2
903,112961,1
903,112963,1
903,112970,1
903,112973,2
903,112978,2
903,112983,4
903,112985,1
903,112987,1
903,113000,1
903,113002,2
903,113003,1
903,113006,1
903,113011,20
903,113012,6
903,113015,2
903,113020,3
903,113028,2
903,113031,4
903,113034,1
903,113041,3
903,113047,2
903,113048,2
903,113049,1
903,113050,16
903,113053,5
903,113059,1
903,113062,1
903,113066,1
903,113072,1
903,113085,1
903,113093,4
903,113101,2
903,113104,1
903,113105,4
903,113106,1
903,113111,1
903,113120,1
903,113129,9
903,113134,3
903,113152,2
903,113158,1
903,113161,1
903,113162,2
903,113165,3
903,113168,1
903,113171,3
903,113172,1
903,113178,1
903,113179,4
903,113180,5
903,113181,18
903,113182,3
903,113183,1
903,113186,2
903,113189,2
903,113199,2
903,113205,2
903,113215,3
903,113221,2
903,113222,3
903,113223,1
903,113233,2
903,113234,1
903,113241,1
903,113245,3
903,113248,3
903,113260,5
903,113268,1
903,113271,1
903,113276,1
903,113277,1
903,113298,1
903,113307,10
903,113321,1
903,113322,1
903,113327,1
903,113328,1
903,113331,3
903,113334,5
903,113336,21
903,113342,2
903,113346,1
903,113352,1
903,113365,6
903,113369,8
903,113373,2
903,113376,3
903,113378,3
903,113380,2
903,113385,1
903,113386,4
903,113389,1
903,113393,1
903,113408,2
903,113409,1
903,113414,2
903,113437,3
903,113443,5
903,113447,9
903,113451,7
903,113456,8
903,113461,1
903,113465,4
903,113468,2
903,113475,6
903,113476,9
903,113477,1
903,113484,2
903,113491,1
903,113495,7
903,113499,6
903,113502,1
903,113506,1
903,113514,1
903,113527,2
903,113529,1
903,113540,5
903,113541,3
903,113545,2
903,113554,1
903,113555,2
903,113557,1
903,113564,7
903,113570,1
903,113572,2
903,113578,2
903,113580,4
903,113585,3
903,113586,1
903,113587,1
903,113589,5
903,113596,1
903,113597,1
903,113602,3
903,113604,9
903,113610,20
903,113617,1
903,113628,1
903,113630,5
903,113631,2
903,113633,3
903,113645,1
903,113652,1
903,113658,1
903,113665,2
903,113666,1
903,113668,30
903,113672,1
903,113676,1
903,113678,7
903,113681,1
903,113692,2
903,113697,3
903,113699,2
903,113721,1
903,113722,1
903,113730,1
903,113736,1
903,113742,2
903,113743,5
903,113744,1
903,113770,4
903,113777,1
903,113779,3
903,113789,1
903,113790,1
903,113796,2
903,113797,5
903,113799,1
903,113802,1
903,113805,4
903,113806,25
903,113815,1
903,113816,2
903,113822,1
903,113829,8
903,113834,3
903,113841,10
903,113857,7
903,113858,1
903,113861,7
903,113862,2
903,113875,8
903,113881,9
903,113885,1
903,113908,1
903,113911,8
903,113917,8
903,113919,1
903,113927,4
903,113929,1
903,113939,9
903,113949,1
903,113950,1
903,113952,3
903,113955,1
903,113957,3
903,113961,2
903,113967,3
903,113979,3
903,113989,1
903,113994,1
903,114001,1
903,114008,1
903,114009,12
903,114022,11
903,114026,1
903,114036,1
903,114045,11
903,114053,2
903,114057,12
903,114058,1
903,114060,1
903,114070,3
903,114072,1
903,114081,1
903,114089,1
903,114093,1
903,114113,1
903,114116,2
903,114117,3
903,114121,1
903,114126,1
903,114127,5
903,114128,6
903,114129,1
903,114131,1
903,114142,3
903,114149,1
903,114152,1
903,114168,1
903,114180,1
903,114185,2
903,114186,1
903,114190,1
903,114199,1
903,114202,3
903,114210,9
903,114218,2
903,114242,2
903,114243,3
903,114248,2
903,114262,3
903,114263,2
903,114264,1
903,114266,11
903,114267,2
903,114269,1
903,114270,13
903,114271,1
903,114275,2
903,114278,2
903,114289,1
903,114294,1
903,114301,6
903,114305,2
903,114313,4
903,114314,1
903,114318,2
903,114341,2
903,114345,2
903,114348,2
903,114352,1
903,114356,3
903,114363,1
903,114369,1
903,114373,1
903,114375,1
903,114385,3
903,114390,2
903,114391,1
903,114395,2
903,114399,4
903,114401,2
903,114406,14
903,114408,1
903,114409,2
903,114411,3
903,114412,17
903,114413,2
903,114415,2
903,114421,1
903,114424,3
903,114435,2
903,114438,2
903,114443,1
903,114460,2
903,114473,1
903,114475,4
903,114478,1
903,114495,2
903,114498,1
903,114507,2
903,114514,1
903,114518,10
903,114521,1
903,114523,1
903,114525,2
903,114536,1
903,114539,3
903,114546,2
903,114548,1
903,114550,1
903,114551,2
903,114555,1
903,114560,5
903,114564,1
903,114570,19
903,114578,2
903,114579,12
903,114580,1
903,114585,3
903,114591,3
903,114595,6
903,114597,1
903,114601,7
903,114614,7
903,114615,1
903,114621,1
903,114624,13
903,114633,3
903,114635,2
903,114641,3
903,114642,2
903,114644,2
903,114651,1
903,114654,5
903,114655,1
903,114670,2
903,114672,3
903,114681,1
903,114683,4
903,114686,1
903,114688,2
903,114691,2
903,114698,6
903,114700,3
903,114704,3
903,114707,1
903,114710,1
903,114729,2
903,114730,1
903,114731,1
903,114732,7
903,114734,1
903,114748,3
903,114749,3
903,114753,7
903,114760,1
903,114764,1
903,114769,1
903,114784,1
903,114786,1
903,114790,1
903,114795,2
903,114798,4
903,114805,19
903,114807,1
903,114817,9
903,114825,1
903,114829,6
903,114835,3
903,114846,2
903,114847,2
903,114854,1
903,114857,9
903,114861,9
903,114862,1
903,114867,4
903,114871,1
903,114872,1
903,114873,2
903,114877,2
903,114883,2
903,114887,2
903,114898,15
903,114899,1
903,114900,3
903,114901,3
903,114920,2
903,114929,6
903,114931,1
903,114934,1
903,114948,7
903,114954,3
903,114967,4
903,114985,6
903,114986,1
903,114991,1
903,114994,2
903,115001,1
903,115002,1
903,115007,1
903,115017,2
903,115028,3
903,115044,1
903,115046,2
903,115051,2
903,115052,2
903,115055,5
903,115059,2
903,115061,1
903,115062,2
903,115071,1
903,115089,1
903,115095,2
903,115099,1
903,115105,3
903,115117,1
903,115119,1
903,115120,1
903,115135,1
903,115137,3
903,115141,1
903,115146,3
903,115158,2
903,115160,1
903,115162,1
903,115171,1
903,115175,3
903,115187,1
903,115188,3
903,115189,1
903,115195,8
903,115204,2
903,115207,2
903,115217,1
903,115218,3
903,115222,2
903,115223,3
903,115224,1
903,115226,7
903,115227,7
903,115246,1
903,115247,1
903,115253,4
903,115257,9
903,115279,1
903,115281,1
903,115289,2
903,115295,3
903,115303,3
903,115304,2
903,115306,1
903,115308,3
903,115323,4
903,115324,5
903,115325,1
903,115334,4
903,115335,2
903,115338,4
903,115340,2
903,115344,4
903,115345,1
903,115351,5
903,115354,3
903,115356,1
903,115358,6
903,115360,1
903,115366,1
903,115367,1
903,115368,3
903,115369,1
903,115379,2
903,115387,2
903,115391,3
903,115392,2
903,115400,1
903,115401,1
903,115420,1
903,115429,2
903,115438,1
903,115445,2
903,115459,3
903,115467,2
903,115474,6
903,115483,8
903,115487,5
903,115502,4
903,115514,2
903,115521,2
903,115524,1
903,115535,1
903,115537,1
903,115543,4
903,115545,2
903,115550,1
903,115555,1
903,115559,7
903,115564,1
903,115574,5
903,115577,3
903,115583,2
903,115585,5
903,115594,1
903,115598,1
903,115604,16
903,115606,10
903,115610,1
903,115617,9
903,115619,3
903,115622,4
903,115625,1
903,115630,1
903,115631,10
903,115634,1
903,115639,1
903,115642,2
903,115650,1
903,115653,4
903,115654,1
903,115658,2
903,115665,4
903,115669,1
903,115681,4
903,115682,1
903,115687,1
903,115688,1
903,115690,2
903,115692,1
903,115712,1
903,115721,5
903,115722,2
903,115731,1
903,115742,1
903,115748,1
903,115751,1
903,115753,2
903,115754,7
903,115761,3
903,115765,2
903,115767,7
903,115770,1
903,115771,2
903,115776,1
903,115795,2
903,115803,1
903,115809,3
903,115811,22
903,115812,1
903,115821,2
903,115824,4
903,115829,7
903,115841,5
903,115847,2
903,115852,11
903,115862,1
903,115864,1
903,115870,13
903,115871,6
903,115904,7
903,115906,3
903,115913,8
903,115919,1
903,115924,5
903,115932,3
903,115936,3
903,115945,3
903,115971,2
903,115975,1
903,115976,1
903,115982,10
903,115986,2
903,115990,2
903,115993,3
903,115995,1
903,116010,3
903,116019,5
903,116028,1
903,116029,1
903,116031,1
903,116038,4
903,116039,1
903,116047,8
903,116050,1
903,116051,2
903,116055,2
903,116056,1
903,116058,2
903,116061,2
903,116066,1
903,116075,2
903,116087,2
903,116091,1
903,116092,1
903,116094,8
903,116100,1
903,116109,1
903,116149,5
903,116153,1
903,116154,1
903,116160,2
903,116163,3
903,116173,1
903,116174,1
903,116179,1
903,116187,4
903,116189,25
903,116191,1
903,116193,3
903,116219,1
903,116220,10
903,116229,1
903,116230,5
903,116231,1
903,116240,1
903,116247,1
903,116249,1
903,116260,4
903,116263,20
903,116268,2
903,116278,2
903,116279,3
903,116280,2
903,116283,1
903,116291,7
903,116294,2
903,116311,1
903,116317,33
903,116318,3
903,116325,2
903,116328,1
903,116329,3
903,116330,3
903,116332,1
903,116336,2
903,116338,1
903,116340,4
903,116345,3
903,116347,6
903,116361,21
903,116368,5
903,116377,1
903,116381,2
903,116383,5
903,116386,2
903,116387,1
903,116388,1
903,116402,1
903,116409,6
903,116410,2
903,116413,6
903,116414,1
903,116415,2
903,116447,1
903,116453,3
903,116456,5
903,116464,5
903,116465,2
903,116466,5
903,116467,2
903,116480,1
903,116481,2
903,116484,2
903,116489,3
903,116490,6
903,116492,6
903,116496,1
903,116498,20
903,116504,1
903,116507,1
903,116508,1
903,116511,2
903,116513,2
903,116515,4
903,116517,1
